account_id,cluster_id,cluster_size
ACC13daf5c74c,7,30
ACC2c426787d6,3,15
ACC69c7a7f683,11,24
ACCf89b5c2cd4,11,24
ACCb2597a9aae,27,20
ACCc593286463,19,22
ACCe75aaad0f3,23,12
ACC47ecd2c57f,14,20
ACC33e5bf25ca,36,3
ACCbe911d84af,36,3
ACCdede3611c3,36,3
ACC0347c6f558,13,36
ACC93708a7bfe,13,36
ACCa64bc12539,13,36
ACC416cc24682,15,28
ACCc43da7eb49,15,28
ACC3eec106a80,6,21
ACC191213f5db,11,24
ACC27196117f5,37,3
ACC781fb51beb,37,3
ACCe4014c6a77,37,3
ACCd09c660bd1,2,28
ACCed8f1c82ba,2,28
ACC6604532cfa,14,20
ACC560c89da31,5,11
ACC7999dfdb01,5,11
ACCe5293e4315,5,11
ACC4e87ef2e5e,26,19
ACC8925b4ea3f,26,19
ACC54aafd8544,38,4
ACC7ba2c84fdd,38,4
ACCbb7bf407d0,38,4
ACCc202719762,38,4
ACCa2fb6167fd,11,24
ACCcc3ca50dc9,11,24
ACC3304d42c09,23,12
ACC5cf026b3f5,26,19
ACCf0f7e56661,26,19
ACCc048fce690,13,36
ACCcdbba94d07,13,36
ACC114d1df275,39,3
ACC4a4b28ed14,39,3
ACCccead7c0e5,39,3
ACC18d76c3bc4,3,15
ACC203786aee8,8,21
ACC30c528dd1f,8,21
ACC9a15a044a3,40,3
ACCd4cce8c240,40,3
ACCdbf2c22ae9,40,3
ACC32c87ae0b1,4,39
ACC36d685d6c0,4,39
ACC3b92a3e1c9,4,39
ACC9b46377451,4,39
ACCb230b3f86c,4,39
ACCb4411afa91,4,39
ACC00bac9eb03,2,28
ACC46495f36ca,2,28
ACC8bfed6de7e,2,28
ACC73931937d1,1,39
ACCb53165f353,1,39
ACCdf60e16ac4,1,39
ACCf37c11bce9,1,39
ACC33165e8afc,41,2
ACC74cc7a6355,41,2
ACC6c2f82a69a,11,24
ACCa3233f39d7,11,24
ACC844f9abb81,2,28
ACCa94d08a9c8,2,28
ACCf6203ce60e,2,28
ACC376241d702,21,28
ACCde724ce742,21,28
ACC015af1c47f,7,30
ACC2ee75f246a,7,30
ACCd9e09224d3,7,30
ACCf41eeab497,7,30
ACC10c7e4c099,42,2
ACCfe67ad2033,42,2
ACC24a4d06fca,16,7
ACC281e1ccadb,3,15
ACC8ff5d923a8,3,15
ACC8f6a96852c,7,30
ACCc0e176c8c6,7,30
ACCfc3a8f8150,21,28
ACCa3ca9f9537,15,28
ACC6fdd253dec,43,3
ACC72578bb4be,43,3
ACC764d59940e,43,3
ACC90f61f9b06,4,39
ACCed76936c85,4,39
ACC0971eec970,44,4
ACCb28b3033a0,44,4
ACCc8127f13bd,44,4
ACCe762c94c3b,44,4
ACC690092535a,45,2
ACCc74eea79a8,45,2
ACC806f0e22aa,8,21
ACC852b86172a,8,21
ACC89744d18cc,8,21
ACCe7fc0f0093,19,22
ACCab1982cd28,1,39
ACCbd0e17bac7,19,22
ACC9d74323aed,27,20
ACC8d9298f66d,46,4
ACCcfb343c607,46,4
ACCd1b6eceef9,46,4
ACCd37967e146,46,4
ACCa7377d8216,4,39
ACC5c30f8f2a2,4,39
ACC60bf7e2b4a,4,39
ACCfe4da9f9c9,4,39
ACC84125e2925,27,20
ACC481902d814,47,3
ACC58a8d92d2d,47,3
ACCb01f00746c,47,3
ACC28798879ad,48,4
ACC7256e4f89b,48,4
ACC77aee19d29,48,4
ACC991fd571ef,48,4
ACCc73ff8dfa4,13,36
ACC30bdb66abc,21,28
ACC0484d97c77,5,11
ACC2d9f073326,11,24
ACC6d6aead080,3,15
ACCaac0280ceb,13,36
ACC0c0a98234f,19,22
ACCd04cc4ce54,11,24
ACC997f4d8c93,49,2
ACCc1ac18b1d5,49,2
ACC3249369ea7,6,21
ACCb11e731c0a,13,36
ACC9c8c0ae102,1,39
ACCfef537577d,6,21
ACC893093c11c,50,2
ACCdd818a7611,50,2
ACC7b2eb98e4f,1,39
ACC9e01ac63d1,1,39
ACCdc9f1567b4,27,20
ACC033e72ad78,3,15
ACC791294f004,9,2
ACCb7b9bcedc9,9,2
ACC6b123c1610,7,30
ACC953a42072a,2,28
ACC885feca284,11,24
ACC228b6c738f,8,21
ACCec5399132c,6,21
ACCefec73fc05,2,28
