resource_type,observed,true_id
address,ADDR2bb3ea514e,ADDR2bb3ea514e
address,ADDRat231e8e92b,ADDRa231e8e92b
device,DEV3896e3da95,DEV3896e3da95
ip,IPe3a498364f,IPe3a498364f
payment,PAYe4d6f1B23d,PAYe4d6f1b23d
payment,PAY0c86a903ca,PAY0c86a903ca
address,ADDR62522fb0e6,ADDR62522fb0e6
address,ADDR3b40902f02,ADDR3b40902f02
device,DEV2fa52a4f8d,DEV2fa52a4f8d
ip,IPc6e9b6fbc58,IPc6e96fbc58
payment,PAYd560c60292,PAYd560c60292
address,ADDR2cae38b3c5,ADDR2cae38b3c5
address,ADDRbdc713ce94,ADDRbdc713ce94
device,DEV8c6735103d,DEV8c6735103d
ip,IPb5fe07446,IPb5fe007446
payment,PAY518b32179c,PAY518b32179c
payment,PAYd04c354fe2,PAYd04c354fe2
address,ADDR66de824f37,ADDR66de824f37
address,ADDR6367384318,ADDR6367384318
device,DEVbd771f5ab8,DEVbd771f5ab8
ip,IP7e4a7b6613,IP7e4a7b6613
payment,PAY6568cdF332,PAY6568cdf332
address,ADDR360926696a,ADDR360926696a
address,ADDRb3cba59d14,ADDRb3cba59d14
device,DEV621e9bf8epf,DEV621e9bf8ef
ip,IP4b602621fd,IP4b602612fd
payment,PAY09faa5109,PAY09fa1a5109
address,ADDR696291d589,ADDR696291d589
address,ADDR6a3b7a3a10,ADDR6a3b7a3a10
device,DeV378ae9dad0,DEV378ae9dad0
ip,IP4de33eff66,IP4de33eff66
payment,PAY6003yb1fee9,PAY6003b1fee9
address,ADDR13b66q537ab,ADDR13b66537ab
address,ADDR2a1c22e674,ADDR2a1c22e674
device,DEV0187266205,DEV0187266205
ip,IP90b3727c88,IP90b3727c88
payment,PAY2d6f4fbcbb,PAY2df64fbcbb
payment,PAYbf9d073eae5,PAYbf9d073ee5
address,ADDR2ec41e188e,ADDR2ec41e188e
address,ADDyR4ca5af4f7a,ADDR4ca5af4f7a
device,DEV9320d14a25,DEV9320d14a25
ip,IP4dde9243c4,IP4dde9243c4
payment,PAY5efb350aec,PAY5efb350aec
payment,PAYa761839be3,PAYa761839be3
address,ADDRfed34ff8da,ADDRfed34ff8da
address,ADR7b8faafa80,ADDR7b8faafa80
device,DEVd1be60243c,DEVd1be60243c
ip,IP81cb9ffca4,IP81cb9ffca4
payment,PAYf185d0c270,PAYf185d0c270
address,ADDR3ca86854f1,ADDR3ca86854f1
device,DEV0056ff2520,DEV0056ff2520
ip,IP5d7bp7469ee,IP5d7b7469ee
payment,PAY765c341a11,PAY765c341a11
address,ADDRd7dff63fb5,ADDRd7dff63fb5
address,ADDRd8112fb117,ADDRd8112fb117
device,DEV6ee7bcf073,DEV6ee7bcf073
ip,IP0b1ad582336,IPb1ad582336
payment,PAY13785c63ec,PAY13785c63ec
payment,PAY621b29bbd9,PAY621b29bbd9
address,AkDDR0f97d81567,ADDR0f97d81567
address,ADDR394d96b239,ADDR394d96b239
device,DEVe0d69b21d3,DEVe0d69b21d3
ip,IP91d48d406,IP9f1d48d406
payment,7PAY361baf5983,PAY361baf5983
payment,PAY5b3b24205b,PAY5b3b24205b
address,ADkDRe835a4e1b0,ADDRe835a4e1b0
device,DEV0dc4c92f23,DEV0dc4c92f23
ip,IP2a14ab864a,IP2a14ab864a
payment,PAYf9ee9d5326,PAYf9ee9d5326
payment,PAYb6c213b281,PAYb6c213b281
address,ADDRffaf31a02a,ADDRffaf31a02a
device,DEV41b48aafd1,DEV41b48aafd1
ip,IPba7cf8a655,IPbac7f8a655
payment,PAY4ae644a4d4,PAY4ae644a4d4
payment,PAY8c44dd38a,PAY68c44dd38a
address,ADDR8e7a23016d,ADDR8e7a23016d
device,DEV972a5438ec,DEV972a5438ec
ip,IP9030d4a36a,IP9030d4a36a
payment,PAY0667618197,PAY0667618197
payment,PAYf4e1e59218,PAYfe41e59218
address,ADDR3499fF0c81,ADDR3499ff0c81
address,ADDR8e3eb43ea2,ADDR8e3eb43ea2
device,DEV1f4c099227,DEV1f4c099227
ip,IP36da9d528e,IP36da9d258e
payment,PAYbb79046b3a,PAYbb79046b3a
address,ADDR6ff5a0d889,ADDR6ff5a0d889
device,DEV09f93670cd,DEV09f93670cd
ip,IP622a29e1c5,IP262a29e1c5
payment,PAY378976030,PAY3789760303
payment,PAY204d1723bf,PAY204d1723bf
address,ADDRe8el01216eb,ADDRe8e01216eb
device,DEV2f3f20527f,DEV2f3f25027f
ip,IPe9698825a9,IPe9698825a9
payment,PAY13e4d4b57e,PAY13e4d4b57e
address,ADDRf2c164e387,ADDRf2c164e387
address,3ADDR736b5e5ec2,ADDR736b5e5ec2
device,DEVf44beaf864,DEVf44beaf864
ip,IP01bf4750f5,IP01bf4750f5
payment,PkAY35468fe100,PAY35468fe100
address,kADDR4e3a29af2d,ADDR4e3a29af2d
device,DEV1B63275bc1,DEV1b63275bc1
ip,IP875850cdf0,IP875850cdf0
payment,PAYda7ef2qd1e4,PAYda7ef2d1e4
payment,PAYc881e3c53b,PAYc881e3c53b
address,ADDr5bf4b85926,ADDR5bf4b85926
address,ADD3Rf28a18936,ADDR3f28a18936
device,DEV19be1d8cc1,DEV19be1d8cc1
ip,IP18c84ec511,IP18c84ec511
payment,PAYe7a59d9260,PAYe7a59d9260
payment,PAY65ea31b8f1,PAY65ea31b8f1
address,ADDR8b9cdebf6b,ADDR8b9cdebf6b
device,DEVb82fe65023,DEVb82fe65023
ip,IP42fd6bd46d,IP42fd6bd46d
payment,PAYe4802f6a04,PAYe4802f6a04
address,ADR8aa686e236,ADDR8aa686e236
address,ADDRc152749b5a,ADDRc152749b5a
device,DEVadd27b8040,DEVadd27b8040
ip,uIP45e29ae16a,IP45e29ae16a
payment,PAYf69304cc7c,PAYf69304cc7c
payment,PAY2fa22b2917,PAY2fa22b2917
address,ADDR44a545c50f,ADDR44a545c50f
address,ADDR9a5e2b56fa,ADDR9a5e2b56fa
device,DEVf812041f67,DEVf812041f67
ip,IP181b51c883,IP181b51c883
payment,PAY7d0efdd9ab,PAY7d0efdd9ab
payment,PAY104fb5d91e,PAY104fb5d91e
address,ADDR6846ab8b94,ADDR6846ab8b94
device,DEVf28f1d0f80,DEVf28f1d0f80
ip,IPf9e8c9b982,IPf9e8c9b982
payment,PAY2851209f3d1,PAY285120f3d1
address,ADDR199e5010a3,ADDR199e5010a3
address,DADR07cc189b65,ADDR07cc189b65
device,DEVda6d33987nb,DEVda6d33987b
ip,IPf0daae3a02,IPf0daae3a02
payment,PAY8dec30f8ba,PAY8dec30f8ba
payment,PAY75d7ceb90b,PAY75d7ceb90b
address,ADDR26bca35d78,ADDR26bca35d78
address,ADDRffd3268936,ADDRffd3268936
device,DEVed3b2ccd00,DEVed3b2ccd00
ip,IPd02c4a187a,IPd02c4a187a
payment,PAYa769a1220d,PAYa769a1220d
payment,PAY819c221df6,PAY819c221df6
address,ADDR4601998a78a,ADDR601998a78a
device,DEVcf30f2c792,DEVcf30f2c792
ip,IPb722996ed3,IPb722996ed3
payment,PAY1c53006966,PAY1c53006966
address,ADDRd09f94b819,ADDRd09f94b819
address,ADDR338b1604be,ADDR338b1604be
device,DEV3428ac700,DEVf3428ac700
ip,IP99cbf76151,IP99cbf76151
payment,PAYeb6199cd57,PAYeb6199cd57
payment,PAYd007f8d875,PAYd007f8d875
address,ADDR82efa763f8,ADDR82efa763f8
address,ADDR390f5998cd,ADDR390f5998cd
device,DEVbbe3f53ab2,DEVbbe3f53ab2
ip,IP320ad7d1a5,IP320ad71da5
payment,PAYef8584b28b,PAYef8584b28b
payment,PAY8eded45dd,PAY8eded450dd
address,ADDRac7f6b6c06,ADDRac7f6b6c06
device,DEVef690c88b7,DEVef690c88b7
ip,IPf830d4f5e1,IPf830d4f5e1
payment,PAY19f5c47dac,PAY19f5c47dac
payment,PAY089b535566,PAY089b535566
address,ADDRd6ad806333,ADDRd6ad806333
address,ADDRf39cc83we5f,ADDRf39cc83e5f
device,DEV5a477c5076,DEV5a477c5076
ip,IPc3a4bd87b4,IPc3a4bd87b4
payment,PAY9542eee4e7,PAY9542eee4e7
payment,PAY7dabe129e9,PAY7dabe129e9
address,ADDR379de237a1,ADDR379de237a1
address,ADDR3fb0b46b43,ADDR3fb0b46b43
device,DExV517cb5b50e,DEV517cb5b50e
ip,IPbe8161b9fa,IPbe8161b9fa
payment,PAY5e8127ba32,PAY5e8127ba32
address,ADDR16bd6fbfec,ADDR16bd6fbfec
address,ADDR9f7c1590be,ADDR9f7c1590eb
device,DEVf50e4e5485,DEVf50e4e5485
ip,IPf9af4885fe,IPf9af4885fe
payment,PAYd68e24ea74,PAYd68e24ae74
address,DDRf554e7ef8b,ADDRf554e7ef8b
address,ADDRc7bd40655,ADDRc7bd406d55
device,DVEd1e28de8df,DEVd1e28de8df
ip,IP7b19f56463,IP7b19f56463
payment,PAYa818c13443,PAYa818c13443
payment,PAY2569acd862,PAY2569acd862
address,ADDRdc2fe7308f,ADDRdc2fe7308f
device,DEV4we2535d0c7,DEV4e2535d0c7
ip,IP2714f5555,IP12714f5555
payment,PAY56ec719acd,PAY56ec719acd
payment,PAYc2035965fc,PAYc2035965fc
address,ADDR08db8cda5f,ADDR08db8cda5f
device,DEVe8234720f1,DEVe8234720f1
ip,Pe96e699abe,IPe96e699abe
payment,PAYe4fb539bb8,PAYe4fb539bb8
payment,PAYc4d4302cff,PAYc4d4302cff
address,ADDR01c76c60f7,ADDR01c76c60f7
device,DEV2efa37cfa5,DEV2efa37cfa5
ip,IP6aa4b10bd6,IP6aa4b10bd6
payment,PAY78e5b37a4e,PAY78e5b37a4e
payment,PAY7236f4629f,PAY7236f4629f
address,ADDRf536bb5c85,ADDRf536bb5c58
address,ADDR4d6462f164,ADDR4d6462f164
device,DEV6b9c3507b0,DEV6b9c3507b0
ip,iP99527971e0,IP99527971e0
payment,PAYad17d0296c,PAYad17d0296c
payment,PAYd9bd7750d3,PAYd9bd7750d3
address,ADDRa68e4ffaab,ADDRa68e4ffaab
address,ADDRa7bd2d096a,ADDRa7bd2d096a
device,DEVc50f7348a4,DEVc50f7348a4
ip,IPe4ee5dbd28,IPe4ee5dbd28
payment,PAY8242c965ba,PAY8242c965ba
address,ADDR42718b34b,ADDR42718b34b7
device,DEV14e8c63ef6,DEV14e8c63ef6
ip,IP1830664f06,IP1830664f06
payment,PAY25c7e16bba,PAY25c7e16bba
payment,PaYda38a783f6,PAYda38a783f6
address,ADDR890c70352,ADDR8901c70352
device,DEVd122916d47,DEVd12291d647
ip,IPd6de2234af,IPd6de2234af
payment,PAYf8f852ab8a,PAYf8f852ab8a
payment,PAY13cc82e4a0,PAY13cc82e4a0
address,ADDR316f0a29f2,ADDR316f0a29f2
device,DEVa1927b9cce,DEVa1927b9cce
ip,IPCd89d8c603,IPcd89d8c603
payment,PAYe92819233,PAYe926819233
payment,PAYbcd68c1633,PAYbcd68c1633
address,ADDRfb629da862,ADDRfb629da862
address,ADDRd6626e3c73,ADDRd6626e3c73
device,DEVcde2bb3f83,DEVcde2bb3f83
ip,IP1f8232f889,IP1f8232f889
payment,PAYc2a04bb541,PAYc2a04bb514
payment,PAYd28069156b,PAYd28069156b
address,ADDR080c2d208,ADDR080c2d2058
device,DEVf4a4b49591,DEVf4a4b49591
ip,Ip8a44e606c6,IP8a44e606c6
payment,PAY4ff0e40859,PAY4ff0e40859
address,ADDRe3229d0d5ff,ADDRe3229d0d5f
device,DEV66defea5f7,DEV66defea5f7
ip,IP88b26s5dcee,IP88b265dcee
payment,PAYe7c73f1ad3,PAYe7c73f1ad3
address,ADDR82b13e8ec0,ADDR82b13e8ec0
address,ADDR794fb028fb,ADDR794fb028fb
device,DEV043db47fa6,DEV043db47fa6
ip,xIPdfb4b4df33,IPdfb4b4df33
payment,PAY893e40533,PAY8934e40533
payment,PAyecb3bdff85,PAYecb3bdff85
address,ADDR5659e475af,ADDR5659e475af
address,ADDR9904deea24,ADDR9904deea24
device,DEV4151058398a,DEV415108398a
ip,IPf26bdc9859,IPf26bdc9859
payment,PAY0b2589b932,PAY0b2589b932
payment,PAY8a6d0bc0a,PAY8a86d0bc0a
address,ADDR01778c24e0,ADDR01778c24e0
address,ADDRcba922b0a7,ADDRcba922b0a7
device,dEVa50dd21d66,DEVa50dd21d66
ip,IP4dddaaf580,IPd4ddaaf580
payment,PAYae5aceffb9,PAYae5aceffb9
payment,PaY9c2790ad37,PAY9c2790ad37
address,ADDR5f7bba1c5e,ADDR5f7bba1c5e
device,DEV5760093425,DEV5760093425
ip,IP0d2bd0Fe05,IP0d2bd0fe05
payment,PAY12e989bfde,PAY12e989bfde
payment,PAYe8f6ae741a,PAYe8f6ae741a
address,ADDRf7e1aca5bc,ADDRf7e1aca5bc
device,DEV3424beaf6,DEV3424bea5f6
ip,IP6799cb6f05,IP6799cb6f05
payment,PAY90e7700e7,PAY920e7700e7
address,ADDRecd2cea162,ADDRecd2cea162
address,ADDR57c2c345a8,ADDR57c2c345a8
device,DEV87c792166c,DEV87c792166c
ip,IP647a6511cb,IP647a6511cb
payment,PAYe463838ea8,PAYe463838ea8
payment,PAY185787a761,PAY185787a761
address,ADDR1391b549ec,ADDR1391b549ce
address,ADDR14359e43c7,ADDR14359e43c7
device,DEV81ddc60f9c,DEV81ddc60f9c
ip,IP99127c31b2,IP99127c31b2
payment,PAYa81d9c87eb,PAYa81d9c87eb
address,ADDR326bc241a3,ADDR326bc241a3
address,ADDR15dd3ebaeb,ADDR15dd3ebaeb
device,dEV01c4ebcb10,DEV01c4ebcb10
ip,IP08d048af23,IP08d048af23
payment,PAY03d39de569,PAY03d93de569
address,ADDR764294842e,ADDR764294842e
device,DEV04d6173f7b,DEV04d6173f7b
ip,IP779839f83e,IP779839f83e
payment,PAYb7dl3d14bfb,PAYb7d3d14bfb
payment,PAY8f1fb81f5b,PAY8f1fb81f5b
address,ADDR4fd22f1ac7,ADDR4fd22f1ac7
address,ADDRd15f0771e8,ADDRd15f0771e8
device,DEV6ec1fd2ea4,DEV6ec1fd2ea4
ip,IPa19ffc823f,IPa19ffc823f
payment,PA61e790690a,PAY61e790690a
address,ADDR2cfff132f5,ADDR2cfff132f5
device,DEVb30d2d2a3,DEVb30d2d2ad3
ip,IP4e1b98eb57,IP4e1b98eb57
payment,PAY3920eec6a,PAY39720eec6a
address,ADDRb63075c3f5,ADDRb63075c3f5
device,DEV23eee04efa,DEV23eee04efa
ip,IP84d9ed1c1f,IP84d9ed1c1f
payment,PAYff2413e952,PAYff2413e952
address,ADDRaca9c81ce0,ADDRaca9c8c1e0
device,DEVc494367a95,DEVc494367a95
ip,IPb34dad7r98d,IPb34dad798d
payment,PAY2a1fe129d0,PAY2a1ef129d0
address,ADDR786a4f6b93,ADDR786a4f6b93
device,DEV21558c44d9,DEV21558c44d9
ip,IP71c3f8f51a,IP71c3f8f51a
payment,PAY4ed3d73fd8,PAY4ed3d73fd8
payment,PAY0f0f27561d,PAY0f0f27561d
address,ADDaR12d90613b,ADDRa12d90613b
device,DEV01a7672c0d,DEV01a7672c0d
ip,IP50f38d5ff1,IP50f38d5ff1
payment,PAY2edb4fe218,PAY2edb4fe218
address,ADDR29e7f539c,ADDR229e7f539c
address,ADDRb5ae7f83fa,ADDRb5ae7f83fa
device,DEV487dc745cf,DEV487dc745cf
ip,IP843f8ee332,IP843f8ee323
payment,PAY4077ef7b4,PAY4077eef7b4
address,ADDR463c45e35f,ADDR463c45e35f
address,ADDRbb65e9339e,ADDRbb65e9339e
device,DeV1a37ec383d,DEV1a37ec383d
ip,IP57de87cb4f,IP57de87cb4f
payment,PAYf55a26df86,PAYf55a26df86
payment,PAY39e9ff9da4,PAY39e9ff9da4
address,ADDR34cf667f5f,ADDR34cf667f5f
address,ADDR5cda54c50c,ADDR5cd5a4c50c
device,DEVc4b5241f83,DEVc4b5241f83
ip,IP726c4ee0cc,IP726c4ee0cc
payment,PAY15f6768814,PAY15f6768814
payment,PAY976307bf84,PAY973607bf84
address,ADDRbf82494484,ADDRbf82494484
address,ADDR8c1f1505eb,ADDR8c11f505eb
device,DEV01387371ba,DEV01387371ba
ip,IPbf382ba6af,IPbf382b6aaf
payment,PAYc112b4b7c4,PAYc112b4b7c4
payment,PAY31da092d7a,PAY31da092d7a
address,ADDRb5524745e4,ADDRb5524745e4
address,ADD5bf82fc1b3,ADDR5bf82fc1b3
device,DEV4cb6b245a6,DEV4cb6b245a6
ip,IPfe82782647,IPfe82782647
payment,PYfb4df8280e,PAYfb4df8280e
payment,PAY1339c5F025,PAY1339c5f025
address,ADDRd8d41732e0,ADDRd8d41732e0
device,EVb80026469d,DEVb80026469d
ip,IPb59e920a3f,IPb59e9203af
payment,PAY8c958f2aec,PAY8c95f82aec
address,ADDR3f793ffaed,ADDR3f793ffaed
device,DEVacbf52be86,DEVacbf52be86
ip,IPbdf21a0245,IPbdf21a0245
payment,PAYaf2046fb16,PAYaf2046fb16
payment,PAYa8f11bf7c9,PAYa8f11bf7c9
address,ADDR44646eb216,ADDR44646eb216
device,DEVbae2015c61,DEVbae2015c61
ip,Ie5cf981c83,IPe5cf981c83
payment,PAY1eddc48d0a,PAY1eddc48da0
payment,PAYc442ddaaee,PAYc442ddaaee
address,ADDR8002531db6,ADDR8002531db6
address,ADDR1e96121bde,ADDR1e96121bde
device,DEV00c825d131,DEV00c825d131
ip,IP2d27c7c09,IP2d27c7c099
payment,PAYfd88eb635e,PAYfd88eb635e
payment,PAYe4112f31c3,PAYe4112f31c3
address,ADDR44e3f54357,ADDR44e3f54375
device,DV1130393656,DEV1130393656
ip,IP6354540114,IP6354540114
payment,PAYf234404645,PAYf234404645
address,ADDR0af9596a7f4,ADDR0af596a7f4
device,DEV0010db45a,DEV0010db453a
ip,IP593aeca7a7,IP593aec7aa7
payment,PAYb337448489,PAYb337448489
payment,PAYf04fb16e4b,PAYf04fb16e4b
address,ADDR35a3186088,ADDR35a3186088
address,ADDR2ebbf62f67,ADDR2ebbf62f76
device,DEV9d0cd42d7e,DEV9d0cd42d7e
ip,IP017672c323,IP017672c323
payment,PAYd30f53d8bb,PAYd30f53d8bb
address,ADDR77ef4deca,ADDR77ef4de2ca
address,ADDR1ac65f7cb4,ADDR1ac65f7cb4
device,DEV00aef2aafa,DEV00aef2aafa
ip,IPf2bb61c21b,IPf2bb61c21b
payment,PAYf228a4554,PAYf228a41554
address,ADDR101303197a,ADDR101303197a
device,DEV939a68062a,DEV939a68062a
ip,IP4dca46bc4b,IP4dca46bc4b
payment,PAY837bdb8923,PAY837bdb8923
address,ADDRd95ee5d698,ADDRd95ee5d698
device,DEV7a211c77f9,DEVa7211c77f9
ip,IP415cbdbe9c,IP415cbdbe9c
payment,PAYaf3cc11af3,PAYaf3cc11af3
address,ADDRa08289d7c0,ADDRa08289d7c0
device,DEV32cec25be0,DEV32cec25be0
ip,IP624F5dfb1a,IP624f5dfb1a
payment,PAYa69106c77a,PAYa69106c77a
payment,PAY95ff16da653,PAY95ff1da653
address,ADDR47700100d8,ADDR47700100d8
address,ADDR1fd8w6df28b,ADDR1fd86df28b
device,DEVcd81ea0911,DEVcd81ea0911
ip,IPbc09849004,IPb0c9849004
payment,PAYf4k43b13fc3,PAYf443b13fc3
payment,PAYdbeaa8325f,PAYdbeaa8325f
address,ADDR9bf139912,ADDR9bfe139912
device,DEV5da8dc3293,DEV5da8dc3293
ip,I2f70b0601b,IP2f70b0601b
payment,PAY8cd334y8226,PAY8cd3348226
address,ADDRaa2946cdf8,ADDRaa2946cdf8
device,DEV1838c81266,DEV1838c81266
ip,IP36042a7d51,IP36042a7d51
payment,PAYffe86bc2277,PAYfe86bc2277
payment,PAY8832858698,PAY8832858698
address,ADDR3d6cEe1bb8,ADDR3d6cee1bb8
device,DEVfd08d2cf64,DEVfd08d2cf64
ip,IPd17281a0ef,IPd17281a0ef
payment,PAY612c80088b,PAY612c80088b
payment,PAY0b7ccfe74a,PAY0b7ccfe74a
address,ADDRw7a3c91ee22,ADDR7a3c91ee22
device,DEV29dc0b61a5,DEV29dc0b61a5
ip,IP4457151091,IP4457151091
payment,PA5acad857e1,PAY5acad857e1
payment,PAYb0a78cf5af,PAYb0a78cf5af
address,ADDRd55c90b92,ADDRd55c907b92
address,ADDRbad7531e52,ADDRbad7531e52
device,DEV7fc478a061,DEV7cf478a061
ip,IP1b777afb3f4,IP1b777afbf4
payment,PAY89338f4o969,PAY89338f4969
address,ADDRf86ebb8cbe,ADDRf86ebb8cbe
device,DEV70469262ac,DEV70469262ac
ip,IP2d600ac2eA,IP2d600ac2ea
payment,PAY36e0d6ffaD,PAY36e0d6ffad
address,ADDR78453cf056,ADDR78453cf056
device,DEV798a4eb1fd,DEV798a4eb1fd
ip,IPe60946f9bb,IPe60946f9bb
payment,PAY3840d46aed,PAY3840d46aed
address,ADDR62f1e1b7849,ADDR2f1e1b7849
device,DEVe582886ae2,DEVe582886ae2
ip,Iad9502b18e,IPad9502b18e
payment,PAYbe999ed7e5,PAYbe999ed7e5
address,ADDR37e7d8c569,ADDR37e7d8c569
device,DEV6d2559c0e,DEV6d255c9c0e
ip,IPd69577810,IPd6957781a0
payment,PAY6c54828a5b,PAY6c54828a5b
address,ADDRa489113e2e,ADDRa489113e2e
address,ADDRe13b65be5d,ADDRe13b65be5d
device,DEV193d8577eb,DEV193d8577eb
ip,IP62a17541d5,IP62a17541d5
payment,PAYa91ed7d39a,PAYa91ed7d39a
payment,PAY44ac11a4dv4,PAY44ac11a4d4
address,ADDR63975Ce37f,ADDR63975ce37f
device,DEV372e5cad7,DEV3752e5cad7
ip,IP449279d9bc,IP449279d9bc
payment,PAY6e8cte99f5f,PAY6e8ce99f5f
payment,PAYdb95b0d922,PAYdb95b0d922
address,ADDR98d6f2c1b,ADDR98d6f22c1b
address,ADDRc0ffec3352,ADDRc0ffec3352
device,DEV7d75fae30f,DEV7d75fae30f
