account_id,cluster_id,cluster_size
ACCcc9c9c52bf,12,39
ACC6de55b6631,13,3
ACCc41f159e22,13,3
ACCd478eebad1,13,3
ACC16e169ea4d,14,35
ACC380862f2a9,14,35
ACC4c430d267e,14,35
ACC5e10ad8a7b,14,35
ACC9d9c344708,14,35
ACCbe0a83cabd,14,35
ACCd6dec64f86,14,35
ACC25d08c2b7b,15,35
ACC55eb1093aa,15,35
ACCff697ff0eb,15,35
ACC0756f545bb,7,37
ACC51871538bb,7,37
ACC8e8fffc91f,7,37
ACCb12e87d6e2,7,37
ACCb49d8baae7,7,37
ACCe3a86f5c66,7,37
ACC10fbd13fff,16,10
ACC46e80b856a,16,10
ACC4d73871666,16,10
ACC6b3cc96dbc,16,10
ACC8f293b7f43,16,10
ACC04635e6c5b,17,31
ACC36f40c5f52,17,31
ACC78ce99a175,17,31
ACC8416b855c9,17,31
ACCe780c46541,17,31
ACCea02298f04,17,31
ACCf1c1f8e90f,17,31
ACCfed3f215db,17,31
ACC04896043a1,18,36
ACC158d37096e,18,36
ACC3d59675d00,18,36
ACC3fa9154d93,18,36
ACC5f57a8d0cb,18,36
ACC808830f915,18,36
ACC9a64785ff9,18,36
ACCc2ced8f190,18,36
ACCc4364e0347,18,36
ACCdf5e13e53f,18,36
ACC5046c70637,5,22
ACC7dda9dfb15,5,22
ACCd469a94d07,5,22
ACC18e5e33ce4,19,6
ACC93d46eae1c,19,6
ACCca3cfce457,19,6
ACCd9736dc273,19,6
ACC28a843cb11,15,35
ACC38ba27d4ef,15,35
ACC74486ed54b,15,35
ACCf6fd947777,15,35
ACC13584afbfc,20,4
ACC4265fdfdd5,20,4
ACC5dfd340b6e,20,4
ACCf6e96236db,20,4
ACC120d8d9924,17,31
ACC1d6d725ee4,17,31
ACC29eb720251,17,31
ACC2ee15f67e4,17,31
ACC34edfa3cc5,17,31
ACC4d2dce79ef,17,31
ACC93a218a93b,17,31
ACCb28f2ae6a0,17,31
ACC0570eca796,18,36
ACC28ea705e67,18,36
ACC48d0834e65,18,36
ACCa89bea30aa,18,36
ACC822ac862fe,21,7
ACC8b0429f7e0,21,7
ACC0f11d7e3d4,22,30
ACC45f2e45940,22,30
ACC4deaa5b309,22,30
ACC633ab23f5a,22,30
ACC6826dca68b,22,30
ACCc84ec4bcb5,22,30
ACCdb72bc55a1,22,30
ACC575630c471,15,35
ACC7b4a6de0f9,15,35
ACCa8ea61a306,15,35
ACCd1b2c73f29,15,35
ACCfec0af75b9,15,35
ACC06387aef32,23,29
ACC1b31bd7acb,23,29
ACC20f7856668,23,29
ACC489f71895e,23,29
ACC68aad4c213,23,29
ACC72e7bf3178,23,29
ACC86eec4b99b,23,29
ACC88a24302ce,23,29
ACC95790b93ee,23,29
ACC99628fb2f9,23,29
ACCc7eeca62be,23,29
ACCd0b0d2ece9,23,29
ACCfce2b6bf15,23,29
ACC452d6239e6,3,21
ACC9541fa9545,3,21
ACCe81f92ba41,3,21
ACCf0a77e1ddc,3,21
ACC0a368e4b59,14,35
ACC22e198244f,14,35
ACC2de3c6d209,14,35
ACC5218e0fd43,14,35
ACC74354e9266,14,35
ACCa2c0d5afac,14,35
ACCac199596d1,14,35
ACCbc914c9f28,14,35
ACCc342650494,14,35
ACCda8af3a518,14,35
ACC1049df0eab,8,39
ACC1e2308818e,8,39
ACC479610efa0,8,39
ACC63ad504d74,8,39
ACC1f98a8fd2a,17,31
ACC4184010eb7,17,31
ACCa3dff8dea3,17,31
ACCc2ca8895f8,17,31
ACC0328069a71,24,28
ACC45346445da,24,28
ACC4bd9373af3,24,28
ACC5af3390377,24,28
ACCaa909816c2,24,28
ACCb3d168ce14,24,28
ACCc5257bcf36,24,28
ACCfb2c52ab33,24,28
ACC14c46c0433,1,35
ACC54b6741829,1,35
ACC91e9043c60,1,35
ACCc96ed64486,1,35
ACCf4539636e5,1,35
ACCfca20038c7,1,35
ACC0303833eed,1,35
ACC3e278923ce,1,35
ACCd067eb2cfc,1,35
ACCd84698d309,1,35
ACC11e2b5fef5,12,39
ACC2144e2d54a,12,39
ACC2911410f7b,12,39
ACC2ecbb477cc,12,39
ACC359dd0aba4,12,39
ACC54dbf87f38,12,39
ACC794901a472,12,39
ACC8541a1ce64,12,39
ACCa84206a1ed,12,39
ACCb61d8fa5df,12,39
ACCcfba732fde,12,39
ACCec73c1b6ba,12,39
ACCee037f0b58,12,39
ACC015697d1a4,10,25
ACC32779bfabd,10,25
ACC3bcef423e4,10,25
ACC3e4fb94ef6,10,25
ACC8792bea11a,10,25
ACCb7b93a24d7,10,25
ACCb8ecf61ad1,10,25
ACC03738ce0a8,8,39
ACC5625ea311e,8,39
ACC649ade1eff,8,39
ACC7a2bbe4720,8,39
ACC7fe33b651f,8,39
ACC8ca479caea,25,2
ACCd261beb6da,25,2
ACC5787cb8a5e,16,10
ACC7f28f1f2d3,16,10
ACCc0c3e4cf84,16,10
ACCeff5cb610a,16,10
ACC3e02559cb6,14,35
ACCc715146b4e,14,35
ACC02ddc29dec,23,29
ACC05027b1ba3,23,29
ACC1e7919475e,23,29
ACC23d66399db,23,29
ACC31e52dd102,23,29
ACC6ab9270698,23,29
ACC75cb04e0dc,23,29
ACCa4af7c66b3,23,29
ACCaa94da7478,23,29
ACC1530a90de3,10,25
ACC3ec099da15,10,25
ACC58eefbcae4,10,25
ACC3ad610d80f,22,30
ACC4fb9ca0924,22,30
ACC5eeb2456d6,22,30
ACCb56d3403c6,22,30
ACCdd38528d07,22,30
ACCe3e77bac95,22,30
ACCf56fa02661,22,30
ACCf59e336310,22,30
ACC0cc44e7bfc,2,12
ACC178354f312,2,12
ACC23de1570c6,2,12
ACC32c82aee3e,2,12
ACC4e8c1cdc2b,2,12
ACCb4b63acc71,2,12
ACCf93fdcd227,2,12
ACC141e95de14,12,39
ACC2d94c484a3,12,39
ACC2e09d58eb1,12,39
ACC3459fec474,12,39
ACC77bcf25044,12,39
ACC842ac7eba7,12,39
ACC8681cc3df3,12,39
ACCbecd84892a,12,39
ACCdec8e44a97,12,39
ACCc00b48109b,15,35
ACCc2d49e5d5c,15,35
ACCe0c65a6e58,15,35
ACCf9ce10c65e,15,35
ACC2b0f646729,8,39
ACC39c4aa3ff9,8,39
ACC44012a1274,8,39
ACC8cd78dd2a4,8,39
ACCa6fe26db73,8,39
ACCa73f654228,8,39
ACCbf48eee0fe,8,39
ACCebb04cde7e,8,39
ACC1f4df9a6d9,7,37
ACC244b996421,18,36
ACC24985b7592,18,36
ACC45bbd95bce,18,36
ACC5b26fe7216,18,36
ACC972065a9cd,18,36
ACC9836b0bdbb,18,36
ACC991715d26f,18,36
ACCabf9836a50,18,36
ACCe30987ce09,18,36
ACC0f24e9df33,26,2
ACCbe0d165051,26,2
ACC3dd4ce0c71,27,7
ACC3f9b6a5681,27,7
ACCf1bcbc3fd5,27,7
ACC08129d204e,7,37
ACC446f5f93a9,7,37
ACCb8171adac9,7,37
ACCde602b6574,7,37
ACC0e9f9f60ec,7,37
ACC140136d3ff,7,37
ACCb360ddd95c,7,37
ACCd4b47cd71e,7,37
ACC35421f9e9d,22,30
ACC5f3b423438,22,30
ACCa8eebb0e96,22,30
ACCaf8b85545e,22,30
ACC2ab2c07f41,24,28
ACC4d6c7a6609,24,28
ACCd333f67508,24,28
ACCe4229fb30a,24,28
ACCee231d1074,24,28
ACC03c0c6845e,24,28
ACC4eab7e1533,24,28
ACC592eb5499f,24,28
ACC643ad587d5,24,28
ACC8e1c0e693c,24,28
ACCbe5444f4da,24,28
ACCf0ce2e2d76,24,28
ACC0e34347db6,14,35
ACC4bdddc9935,14,35
ACC7f46d61c3b,14,35
ACC98edd94a5d,14,35
ACCb4a670cead,14,35
ACC0a079c6749,17,31
ACCb09675f1cd,17,31
ACC4cc2b22d95,17,31
ACC77ef791e9f,17,31
ACCad191b015a,17,31
ACCb038dedc56,17,31
ACC2f0430feca,28,3
ACC508770c7bb,28,3
ACCefc4a95cd5,28,3
ACC6dd74c1cc6,14,35
ACCe0131b2338,14,35
ACC08ce19b279,18,36
ACCfc175b8b35,18,36
ACC790bc6c250,10,25
ACC96f2e58724,12,39
ACC0a1ade575c,22,30
ACC612f23c80b,22,30
ACCa3b6bb8ebb,22,30
ACCb5cb9bee80,22,30
ACC05bbda6d62,12,39
ACC4629757918,12,39
ACC590363e842,12,39
ACC289a3d48ae,29,3
ACC622f7e8bac,29,3
ACC8bbf0cea6d,29,3
ACC32f0aac036,3,21
ACCc4e1868d59,3,21
ACC74a379fb4b,15,35
ACCbcfd8997e8,15,35
ACC1f861efbe9,30,2
ACC202f5d4e86,30,2
ACC2f8b33d4d3,7,37
ACC8e6543e507,7,37
ACC9764f1e1d8,7,37
ACC9808b0bec8,7,37
ACC35b2abefe4,21,7
ACC5eb205ca2f,21,7
ACC6c20c951f1,21,7
ACC9febb950c3,15,35
ACCd135fdddd0,15,35
ACC4cb85c5140,23,29
ACC9f1a7b781a,23,29
ACC9c4bc7995c,17,31
ACC1966c395cb,2,12
ACC22ebe454a4,3,21
ACC14912f2d92,8,39
ACC2297d5a863,8,39
ACC1a94d2e1b3,23,29
ACC11c678970b,31,3
ACC518dbdf7a9,31,3
ACCe4bf72206e,31,3
ACC029387b7e8,32,3
ACC5212339c24,32,3
ACCe1fc35e33c,32,3
ACC83a4187cc3,10,25
ACCcb0f97853c,10,25
ACCe5012bfcb9,22,30
ACC4e02d725c6,19,6
ACCa2c1658a30,10,25
ACC0fa1e0edd0,7,37
ACC33df8fc950,7,37
ACC6322c3f88e,7,37
ACC88efeeb67b,7,37
ACC8e5c5bd5f2,7,37
ACCc2a99ed082,7,37
ACCecd3432e52,7,37
ACC304d2dd46b,24,28
ACC7700cbb0c7,24,28
ACC02e0ede5ab,33,3
ACC52b5a3a392,33,3
ACC67bd4cc79e,33,3
ACC5ec731057a,34,2
ACCc3742c971c,34,2
ACC0a20f40278,5,22
ACC9acb07342a,5,22
ACCa344236e55,35,2
ACCb92d7e9584,35,2
ACC091416d48b,36,3
ACC2af6f11818,36,3
ACCb7a06acddd,36,3
ACC0ffb2a19e1,14,35
ACC3bda44d4e2,37,2
ACCacdcd27c44,37,2
ACC6425c298f0,38,3
ACC6b1a2aba2d,38,3
ACCdff3ecd79a,38,3
ACC1539c34a90,18,36
ACC3e94c77650,18,36
ACC49892d4400,18,36
ACC54356390aa,18,36
ACCd89e496828,18,36
ACCa931782994,39,2
ACCcedeff3f89,39,2
ACC2972de8cf6,1,35
ACC8a559f7797,1,35
ACCb05ea7fbd4,1,35
ACCe400aa9dd4,1,35
ACC3dc79a778f,5,22
ACC8743442355,12,39
ACCd9dd5c1a25,12,39
ACC0b3eeed558,10,25
ACCe7eeb81c95,10,25
ACC5321f318b3,18,36
ACC40726fcf16,12,39
ACC57b55ac8d9,12,39
ACC4c804fcd25,8,39
ACCf45a494974,8,39
ACCf7e85d914c,8,39
ACC752005f58c,1,35
ACCd93a27c2b7,1,35
ACC5432151d0e,17,31
ACC1c07de7c5d,14,35
ACC59d0fab78f,14,35
ACCb5a7b3af47,14,35
ACC1ea9c48af3,15,35
ACC113e49b32b,8,39
ACC63ce3fffaf,23,29
ACC9fa112c390,23,29
ACC9769815105,40,3
ACCbc79173ebc,40,3
ACCbd78f1615c,40,3
ACC49f0f214ea,7,37
ACCf5bcc1ef56,7,37
ACC632b6e78c4,3,21
ACC7494bc4abc,22,30
ACC33561bae09,8,39
ACC77bce4d658,7,37
ACC86e7027531,7,37
ACC8ce2830ce6,7,37
ACC82883a3803,18,36
ACCb103b493c4,1,35
ACCabcaf6813f,1,35
ACCb658e97098,1,35
ACCbfc02ca98c,1,35
ACC5ffab6ee45,5,22
ACCa487a8238e,5,22
ACC76eeeefca9,12,39
ACC1125e645e3,41,2
ACC9404c42e3e,41,2
ACC6442515aee,15,35
ACC8733616670,23,29
ACC14f28c8b4a,14,35
ACCcc1b7be876,14,35
ACC125aa932af,42,3
ACCc36433c695,42,3
ACCc70759dd0c,42,3
ACC6b7ecfc284,16,10
ACC227c9f8d99,12,39
ACC6b10dd7673,12,39
ACCaf98c49219,15,35
ACC1ceb10925c,22,30
ACC21ccac0eb3,22,30
ACC5e3c7b72b6,22,30
ACC7b6f1a47f7,18,36
ACCd47e4a56b1,18,36
ACCfbf9927fbb,18,36
ACC7c1f59b17f,17,31
ACCa93df6dbf1,17,31
ACC10dd98f615,19,6
ACCaa0c5746b0,43,2
ACCfa1c00b387,43,2
ACC1aa2d32c03,15,35
ACCdba1f1c522,15,35
ACCddef6bad7b,15,35
ACC00cc36b207,8,39
ACC474635a334,8,39
ACC71f3649512,8,39
ACC2419bb0db1,24,28
ACCf1dba89ca9,24,28
ACC5a8e85aa33,10,25
ACC1294678884,44,3
ACC8c9b695989,44,3
ACCa7adf2a0fb,44,3
ACC394daeaff9,8,39
ACC56f477a406,8,39
ACC880cac5149,14,35
ACCdb5b7bef5d,14,35
ACC6bed6ab30e,24,28
ACC0c77e1022c,5,22
ACC20c2098ef3,5,22
ACC238d7730a6,5,22
ACC4f80bf71fa,45,3
ACC59c5f6ae16,45,3
ACC70fb40d0a5,45,3
ACCa09de4957d,27,7
ACCa6d33b9a99,27,7
ACC29b5507244,10,25
ACC3bdbcfd6e7,10,25
ACC05d04d50df,46,3
ACCc8bb5701f7,46,3
ACCe701ab57a7,46,3
ACC4e64562e63,17,31
ACCcb20f8f0fd,21,7
ACC0c5c8adba1,15,35
ACC407c6f2e26,15,35
ACC4b095565c0,15,35
ACCce922817ba,15,35
ACCda8456ffb2,15,35
ACCa85b019720,5,22
ACC7d9bd5c115,47,2
ACCecf0f9eb47,47,2
ACC364394970a,27,7
ACC40f91a0edd,18,36
ACC1e61dc3309,8,39
ACC39f864f442,23,29
ACC3f8de7f317,21,7
ACC5577f67209,14,35
ACC25f2926cd0,48,2
ACCb1ea237476,48,2
ACC2231278980,27,7
ACC9c1bd91904,3,21
ACCf90d83b86a,15,35
ACC39a3ca55bf,22,30
ACCce1e593857,22,30
ACC74f0fc045a,1,35
ACC0aa2cbdcf5,49,3
ACC2cb691814d,49,3
ACC6a5a8add5a,49,3
ACCc037206e61,7,37
ACCc76c3c2bcb,50,4
ACCcee3a7ed5b,50,4
ACCe767603d52,50,4
ACCfc6463cb6a,50,4
ACC4dbc661c49,24,28
ACC561fab0dfc,24,28
ACCda171ff890,24,28
ACC94dc9d978f,51,4
ACC9624f10e96,51,4
ACCd56dc8df39,51,4
ACCf4074f622d,51,4
ACCcab4c79db7,15,35
ACC60b905d1e3,2,12
ACC888577b5b4,52,3
ACC9947415807,52,3
ACCb09b3b00bf,52,3
ACCef15e5f167,5,22
ACC5ae07a2262,53,3
ACCadee022c78,53,3
ACCcf231c6e75,53,3
ACC42d6d334f2,54,3
ACC75334414fd,54,3
ACCa1ab235706,54,3
ACC125188918c,0,4
ACC249ceada42,0,4
ACCb51d7b0a30,0,4
ACCd4b541c8be,0,4
