account_id,cluster_id,cluster_size
ACC827e38374a,16,24
ACC9c38c36640,16,24
ACCa6e5795b56,16,24
ACCadf9a33b5d,16,24
ACCd5d711d574,16,24
ACC387c7bfda7,36,8
ACC3b384391ce,36,8
ACC871aa9eeaf,36,8
ACCb852272d81,36,8
ACC0df86799f1,30,30
ACC67ece9bbc6,30,30
ACC8b68c7e0fe,30,30
ACCb2fcd31d76,30,30
ACCb5dcce9812,30,30
ACCc99f6fc005,30,30
ACCece4d239d0,30,30
ACC024230167a,37,2
ACCae394426fd,37,2
ACC1a056d6c55,30,30
ACC56b1b019ba,30,30
ACC6b1f498829,30,30
ACC831ceca2d1,30,30
ACCd47dae4833,30,30
ACCdf8278570f,30,30
ACCe7366f18d7,30,30
ACC060146aa7b,4,19
ACC52d69ced6f,4,19
ACC8325bfd6b3,4,19
ACCc5db1eb4c4,4,19
ACCe80f2449f2,4,19
ACC27c10a33ba,32,9
ACCb8212fc1a6,32,9
ACC224c21902c,31,28
ACC55534fa208,31,28
ACC66af24bf45,31,28
ACCa9ff3e4ac4,31,28
ACCbc3080f472,31,28
ACCdc6d3ea783,31,28
ACCff35cceff8,31,28
ACC06713b7aac,13,36
ACC16ee4e8a00,13,36
ACC6587d8a95e,13,36
ACC6dc12f8ad5,13,36
ACC7230321f6c,13,36
ACC7921f5e78c,13,36
ACC7dbdab581d,13,36
ACCadffcddd24,13,36
ACCf8941e7771,13,36
ACC6620327359,38,2
ACCfccf65ee95,38,2
ACC492f30e0e5,1,29
ACC5092945a24,1,29
ACC9715c94dc6,1,29
ACCc8a76ed100,1,29
ACC370072fb70,39,2
ACC9ed7f63683,39,2
ACC9d6783feaf,1,29
ACCacbf5cd569,1,29
ACCed89753510,1,29
ACCfb33f33dad,1,29
ACC437fd6ed64,40,2
ACC79878662f6,40,2
ACC0f25d4a586,19,35
ACC5442befa52,30,30
ACCc0775f94fc,23,34
ACCfce4c48652,4,19
ACCdcd470d930,16,24
ACC9ec4a6a8cb,3,19
ACC4a33394be4,21,20
ACC54004a4bcc,21,20
ACCc4fb9546b8,21,20
ACC45042faf43,41,3
ACC83aaab0ab6,41,3
ACCe4698b391f,41,3
ACC044df059bd,13,36
ACC0d06e4ddef,13,36
ACC30dc606b91,13,36
ACC674c9c044b,1,29
ACCfe832a2583,1,29
ACC5a222ba68c,42,2
ACCd644773ea1,42,2
ACCe87c1edc5f,20,18
ACC010dc74f51,8,28
ACCe684e4b512,13,36
ACC32a4d7e151,13,36
ACCfb4a370183,16,24
ACC1e5f28dced,30,30
ACC30c341376d,30,30
ACC3a4b4421d1,30,30
ACC9385a2f0d8,15,16
ACC16d6520cc6,15,16
ACCce552b824b,15,16
ACCd5d9043741,15,16
ACC4ecd09c774,34,6
ACC7972f5db2e,34,6
ACCf3cb1b9180,32,9
ACC5eaa73006d,19,35
ACC2b5e992d22,19,35
ACC3ea8aa7820,19,35
ACC44121b1a9c,19,35
ACC65b84eb644,19,35
ACCf2e8f6721e,19,35
ACC60611e5eda,3,19
ACC8ffbc53257,3,19
ACCa893f30481,3,19
ACC5151c1079b,31,28
ACC901b865091,23,34
ACC3ca60db403,31,28
ACC661351544c,31,28
ACC765ef01b37,31,28
ACC969ed85b1b,31,28
ACCc8fd729fc3,31,28
ACCf691a16ac3,31,28
ACCc51d0a37ca,36,8
ACCe11d632da3,43,2
ACCea8855d372,43,2
ACCc9c943d9fe,8,28
ACC226c997962,44,7
ACC451a86ce3c,44,7
ACC7dd47e542c,44,7
ACCb841e6bd10,44,7
ACC326b49842b,13,36
ACC7c7adb599c,45,2
ACCbb988c35e9,45,2
ACCd78fe1ff67,31,28
ACC566b2fbb97,30,30
ACCd081d0f01a,30,30
ACC0b1153f52d,30,30
ACC2bf87abeff,30,30
ACCf7f2f82bcf,30,30
ACC9e24a546a7,12,12
ACCaf7767f3ef,46,2
ACCc3d786cfbf,46,2
ACC839d3b1ab4,15,16
ACC1b9fca4eae,20,18
ACC69c97e4ab3,20,18
ACC10c1f4104c,47,2
ACC87036f048e,47,2
ACC20a5664814,19,35
ACCe0ea27acb8,19,35
ACCf873e5aeb5,19,35
ACC1bf25bc748,44,7
ACCe964def98b,31,28
ACC4bc8f407f8,16,24
ACCf68f087881,16,24
ACCff5b46fecd,25,10
ACC30a655637e,48,2
ACC6cc5bbdc13,48,2
ACC71b457e143,8,28
ACCe9a5abd017,8,28
ACC0710ce8432,15,16
ACC153c23ba9b,15,16
ACCe9356b9993,15,16
ACC8704df73d9,23,34
ACC163fea7851,21,20
ACCf7cb11690b,21,20
ACC0a80b9d365,13,36
ACC881d0a8cd0,13,36
ACCc1b54e4e67,13,36
ACC6758aac74f,44,7
ACC8261539b34,44,7
ACC2e6f3fde7f,1,29
ACC4f24bf1ecf,20,18
ACC1a25f23e8a,12,12
ACC67177698a0,8,28
ACC7bc502703c,4,19
ACCa3af2f2eea,4,19
ACC5dc6c9b272,34,6
ACCf36bd94a55,34,6
ACCb7d55e0f49,49,2
ACCdb29f201f3,49,2
ACC66fb23ecdb,3,19
ACCb2c812851c,15,16
ACCe3cfa846d7,33,2
ACCf3d2066f8c,33,2
ACCc6c72a9686,23,34
ACC873e7b417e,4,19
ACC02313d119a,5,2
ACC5db2fc33a7,5,2
ACC8674404467,13,36
ACCfe5c096fc7,13,36
ACC1bd4f2b40d,6,2
ACC5121993d8f,6,2
ACC25e51ee433,1,29
ACC11642d21e1,36,8
ACC0a9b9177c7,21,20
ACC131fde6123,23,34
ACCd9d82933a2,23,34
ACCee3bed9531,23,34
ACCda2c4417c0,3,19
ACC891d19a1c9,13,36
ACC79eaa46a4b,7,3
ACC9acb88e742,7,3
ACCc3588ba8b6,7,3
ACCd51b333f21,16,24
ACCf89a4681f9,8,28
ACCbde9a015bf,23,34
ACC3890bcc086,9,2
ACC9b226290b5,9,2
ACC20a30e39a4,16,24
ACC761cac49e3,16,24
ACCc411f5dac3,10,2
ACCc97f398886,10,2
ACC69bb8449fe,14,2
ACCa9e4ef2993,14,2
ACC32f440a8e9,17,3
ACC53febe5c5c,17,3
ACCa41d989fdc,17,3
ACC433b51c4e1,18,2
ACC61810224ff,18,2
ACC7b2fcbbc35,21,20
ACCa0d216990f,13,36
ACC949c7d12c5,1,29
ACC89a972752f,22,2
ACC8ad8f6cc1a,22,2
ACC1540e9ec8e,24,3
ACCa6f244fa0b,24,3
ACCb6b492c14a,24,3
ACCc94840b145,4,19
ACC998437d211,8,28
ACC6f211ecce8,20,18
ACCffec7eb3db,25,10
ACC399b84391b,27,2
ACC990d827ae8,27,2
ACC0673ef43f6,28,2
ACC12496e21c9,28,2
ACCca3a451093,8,28
