account_id,cluster_id,cluster_size
ACCa245d19b15,18,27
ACCb97e044fc4,18,27
ACCc04123d2a4,18,27
ACC9c808f97ec,20,9
ACCe5787e5d0f,20,9
ACCf77f654794,20,9
ACC71deda7c81,21,3
ACCd4956cf96e,21,3
ACCf7908f564d,21,3
ACC5f7dfe8fe7,29,41
ACCa2338b893f,29,41
ACCfe8778b8e2,29,41
ACCa45bbee9d8,22,2
ACCcd737ab969,22,2
ACC1a80877f90,23,2
ACC6164b46a08,23,2
ACC076fbf77f6,24,15
ACC5df61b33bd,24,15
ACC636521fb75,24,15
ACCc81f9ddb13,24,15
ACCd761853ccd,24,15
ACCe77b6506c7,24,15
ACCf863f01e80,24,15
ACC3b82206e34,27,18
ACCeb0c4de225,27,18
ACC20ca7316ae,18,27
ACC24fb1fa5e8,18,27
ACC2b4c147201,18,27
ACC2f49baa9a4,18,27
ACC642bc8fd15,18,27
ACC879b869f2e,18,27
ACCb7114c5784,18,27
ACCc4c88d37c3,18,27
ACCc8c7584b35,18,27
ACCd898f3a9e2,18,27
ACCdfdcab4e0c,18,27
ACCf92d7143ae,18,27
ACC05235f8f75,4,22
ACC451c6e5fb3,4,22
ACC7f2315fcdf,4,22
ACCcfe8d619df,4,22
ACC03102eddf0,10,28
ACC0b301436d6,10,28
ACC285211f700,10,28
ACC8a26f139be,10,28
ACCca1c48136a,10,28
ACCf3508d6f49,10,28
ACC363eb06a2f,17,23
ACCabdbcfaadd,17,23
ACCae997fe0f8,17,23
ACCb08d9bcbb4,17,23
ACCed2f5dd114,17,23
ACC4ed775c378,26,3
ACC7665ce820a,26,3
ACCcd810e927a,26,3
ACC6e9a0de211,24,15
ACC7c34635e67,24,15
ACC48de146de3,27,18
ACCb2880ff447,27,18
ACCe5c8099325,27,18
ACC534879c55f,27,18
ACCbccd2d5860,27,18
ACCd9a3c4ad5b,5,40
ACCeb6b5cd9f9,5,40
ACCed8072caf4,5,40
ACC03331a966d,8,27
ACC0664c3faaa,8,27
ACC8b89c7aa79,8,27
ACCb5849b2031,8,27
ACCd2f20e9211,8,27
ACCe49229ea29,8,27
ACCf8a47dc4f5,8,27
ACCfc795c5e60,8,27
ACCfffce21c3c,8,27
ACCce9dede2e7,12,15
ACCf58f191079,12,15
ACC0ea9c961ad,29,41
ACC2e6d5aa35d,29,41
ACC55190f083c,29,41
ACC62b2758edd,29,41
ACC89f1aa9253,29,41
ACC8bd3b43db1,29,41
ACC8f5c4b67b8,29,41
ACC942a49e99d,29,41
ACC2dcdd50ba8,20,9
ACCe97ba8afd5,20,9
ACCf186c99404,20,9
ACC003b5ebe32,28,26
ACC14bdeb8771,28,26
ACC1ae37628f8,28,26
ACC484bbfdaa6,28,26
ACC4ae48ba96c,28,26
ACC76f3631e1e,28,26
ACCcd7c07a1dd,28,26
ACCe7429205a7,28,26
ACCe9a19270c1,28,26
ACCf2d91e56df,28,26
ACC42f8b92309,1,14
ACC629d428827,1,14
ACCaba973471e,1,14
ACCfe9d0c88ee,1,14
ACC47e24e9d04,6,29
ACCa37acdbf22,6,29
ACC20510099a2,12,15
ACC73d7813313,12,15
ACC5813b07119,12,15
ACCc2d941050a,12,15
ACCac84afc7d2,29,41
ACCbe725c5434,29,41
ACC23331cf63c,28,26
ACC7a40d5be69,28,26
ACC3b0efd1739,28,26
ACC4f530d4426,28,26
ACC62c657b96b,28,26
ACC6cfffe8332,28,26
ACC739d2542b8,28,26
ACC7667ef862d,28,26
ACC8dbb85c2c2,28,26
ACC91e621bc94,28,26
ACC9887f72d63,28,26
ACC33a75564f4,13,22
ACC48c87f9af1,13,22
ACC4cb8b8f927,13,22
ACC504c121a7e,13,22
ACCc7cbca66bf,13,22
ACCe01ca4d795,13,22
ACCeb5e7fd57a,13,22
ACCeef03f7edd,13,22
ACCf6943a42e5,13,22
ACC00fc5f8787,3,13
ACC0fca16ae26,3,13
ACC099656e778,10,28
ACC0da69ef299,10,28
ACC3fc9e4d2be,10,28
ACC5cba330d31,10,28
ACCc6c089f927,10,28
ACC185d0a294e,27,18
ACC3c1c8195cb,27,18
ACC515d7bdbaf,27,18
ACCacf2cdc42d,27,18
ACCcf1420a6ca,27,18
ACC0a9c0822a5,30,9
ACC33855c2be5,30,9
ACC63beda4362,30,9
ACC471f0bf957,31,2
ACCd65c2d6ff5,31,2
ACCcb8f35a188,32,2
ACCfe49380371,32,2
ACCf14832cfd6,20,9
ACC865ec707d5,10,28
ACC9fd01172b0,10,28
ACC1e9b3b0805,5,40
ACC5c195247fe,5,40
ACC87dcf8a483,5,40
ACCa0bc32ade8,5,40
ACCd9cc995a40,5,40
ACCf7dbffa825,12,15
ACC5486723700,33,2
ACCf8779430cc,33,2
ACCd7f4b106d7,1,14
ACC365418a478,17,23
ACC8f859a330e,34,2
ACCcfeeeaf245,34,2
ACCb5bfc94103,13,22
ACCbb805378c2,13,22
ACC4893f34b44,3,13
ACCfc2b858de6,3,13
ACC1d89127ad2,3,13
ACC9414f23021,17,23
ACC261101ff40,35,3
ACC4fc6cb2f76,35,3
ACCd79212a3b5,35,3
ACCf806c19bb9,27,18
ACCd0dd326362,6,29
ACC36924e7832,5,40
ACCe86a45e954,5,40
ACC3eaf534d24,3,13
ACCc84ef5b750,4,22
ACCcf0771b764,8,27
ACC1a65f7bf20,8,27
ACC62ee5c4ebd,8,27
ACCd212e45c3c,8,27
ACCe0ed2968b6,4,22
ACCff0cc982bb,4,22
ACC19d4ef2b98,36,4
ACC79f0cd9dc9,36,4
ACC75b681f814,10,28
ACCb6e4624fc3,10,28
ACCf1cbd0e99c,10,28
ACC204f3c0d2b,37,3
ACC32228444ef,37,3
ACCf0dc6cc4db,37,3
ACCc31e6e8ef6,29,41
ACC640a42eb6f,24,15
ACC91051c1de1,24,15
ACC81924feef9,13,22
ACCb831dc4049,13,22
ACC6fa422ade5,38,2
ACC90b581ac9a,38,2
ACC3c4724b700,28,26
ACC255db0227d,39,3
ACC5e2158e088,39,3
ACCf32c4564f7,39,3
ACCacc864ea21,28,26
ACC1ba1171fb1,17,23
ACCce485c5d4c,17,23
ACCee9c388b55,17,23
ACCb5fc40771d,6,29
ACCfba38e3cc8,6,29
ACC9b7968525f,12,15
ACCf241dcc8e5,12,15
ACC79fbeff594,1,14
ACC8e3c112304,1,14
ACC062374bbbb,29,41
ACC19ca6589ba,29,41
ACC4eadff46bb,29,41
ACC0e176a6964,40,2
ACCf8ad5e8e03,40,2
ACC63208bfd74,10,28
ACC7c5d3f29f3,10,28
ACCa84a788b62,10,28
ACC62869b6ef5,6,29
ACC0c842d6187,41,3
ACC37f0c81d5c,41,3
ACCe05219cd6f,41,3
ACCb09b8b7638,13,22
ACC33cadd9cab,5,40
ACC62666758ea,28,26
ACC1ae474b724,29,41
ACC844f1b092c,29,41
ACC82c30447bf,27,18
ACCbfa606407a,27,18
ACC31fc5d8157,17,23
ACC3ff49e0314,17,23
ACC74a80dd3f1,30,9
ACCb47cca2a43,36,4
ACCc8f25ca707,36,4
ACC3dc644e49d,29,41
ACCd955a994da,29,41
ACC55e325674b,5,40
ACC60bf8cae9a,5,40
ACC362cdd3398,17,23
ACCb3da19a697,5,40
ACC1788947a0b,42,3
ACC18cc3f8d17,42,3
ACCd565bfd17c,42,3
ACC98d746e58e,18,27
ACC1ed58d5dd8,43,3
ACC8f06b1a545,43,3
ACCac1dba9f9e,43,3
ACC2444b41a95,44,3
ACCefc2ef377a,44,3
ACCfdaf1de695,44,3
ACCcd775e21ce,12,15
ACC11ddcbffcc,45,4
ACC54ca23b0a9,45,4
ACC82e3ae2def,45,4
ACCcfc7ce7922,45,4
ACC462f19a1f3,46,4
ACCaf3e7dde56,46,4
ACCd9f82d6d05,46,4
ACCdea95c57b8,46,4
ACC1928fe2034,47,2
ACCd2d6b3254c,47,2
ACC1c363cb8e9,48,3
ACC3268f847e2,48,3
ACC5781b08b79,48,3
ACC0885ab53a4,24,15
ACCc4587291ab,20,9
ACC2a65f66893,8,27
ACC50882e4c06,8,27
ACC5a775daa10,3,13
ACC0546f2d838,6,29
ACC9b61f33f70,6,29
ACCff74f2dc61,6,29
ACCccebe4b1eb,13,22
ACC2c6a8b1779,50,4
ACC38ea8c9ae9,50,4
ACCd4b34a7adf,50,4
ACCe7fff9de77,50,4
ACC4de8d5f480,18,27
ACC915aab48c4,18,27
ACC964fcb3a7f,18,27
ACC389b2f2c69,51,2
ACCf99502be7a,51,2
ACCc4bba90660,24,15
ACCd8fc86239f,24,15
ACC9e8d66f625,8,27
ACC3b3a9c4cdf,28,26
ACC8b4b16e4b2,28,26
ACC6603de35d9,52,4
ACC89b36516e8,52,4
ACC96dbdfa8bf,52,4
ACCfa9cfadf89,52,4
ACC3056451c8f,53,2
ACC9395758907,53,2
ACCaf43a88ab2,54,2
ACCecf6f157ff,54,2
ACC3871be9d87,55,3
ACCa89cf54b93,55,3
ACCd4b87f4ebb,55,3
ACC0f66f95dcb,9,2
ACCf13132173f,9,2
ACC863ab23568,11,2
ACCadf9fd643e,11,2
ACC5bca9aff98,18,27
ACCf638b5425b,18,27
ACCcd34cd06cf,3,13
ACCe2afedf792,3,13
ACCaf7cea4552,1,14
ACC72ce763a4a,17,23
ACC08d466cb93,14,2
ACC0a9213eb80,14,2
ACC1123b5c57e,6,29
ACC7a8b1793b0,6,29
ACC4d92db69f9,24,15
ACC750e92cff2,17,23
ACC6137d95a7b,18,27
ACC3d81df87aa,15,3
ACC4f359a4bcd,15,3
ACC9bd745a374,15,3
ACC3d50c16361,49,3
ACC5966901968,49,3
ACCddcfa0c476,49,3
ACC9ba6bc5460,27,18
ACCf497996188,27,18
ACCaca64b13b6,8,27
ACC67a1190d77,20,9
ACC9c40e59b49,18,27
ACC893166aae4,19,2
ACCf4ea2f7806,19,2
ACCa56349dcb1,1,14
ACC9ec39bdf6c,25,3
ACCadcc506dab,25,3
ACCc02d94c0a7,25,3
ACC9413382699,27,18
ACC35af8e1fc1,2,2
ACCa65a4de10f,2,2
ACC0b9544501d,7,3
ACC485fe16bab,7,3
ACCe6f2c152da,7,3
