account_id,cluster_id,cluster_size
ACCf76a99bcba,16,23
ACC0a3151eff0,18,19
ACC1ddbe52873,18,19
ACC39df26cfdd,18,19
ACC4cbc1cef6f,18,19
ACC5cadc11ff7,18,19
ACC84acead53d,18,19
ACCaf54522966,18,19
ACCb0c674d10b,18,19
ACCd6b7de4de3,18,19
ACCf05b3ff331,18,19
ACCf0c3144a45,18,19
ACCf335f177ca,18,19
ACCf8071e3d88,18,19
ACC6a3cc1ef45,7,24
ACC9a0e7d18c4,7,24
ACCba72efbcf5,7,24
ACCe1aebf8936,7,24
ACCfd5ea8963f,7,24
ACC14712518cb,16,23
ACC5d75eb00ca,16,23
ACC984989f210,16,23
ACCd6d1fc4ef8,16,23
ACC06e4442fca,19,39
ACC37a0567d68,19,39
ACC52d76e45ab,19,39
ACC5fea3fb441,19,39
ACC638ab0452f,19,39
ACC7832c03d43,19,39
ACC78efc5e911,19,39
ACC850aac17c8,19,39
ACC9b25748d08,19,39
ACCbd3d2765a6,19,39
ACCf73d3412af,19,39
ACCfb0d78a75a,19,39
ACCffe64cd57a,19,39
ACC0c1cbdf147,19,39
ACC47936cd027,19,39
ACC487805735c,19,39
ACC4a790c2637,19,39
ACC573ee51046,19,39
ACC66d3f5e74a,19,39
ACC69693bfa22,19,39
ACC88968f7d69,19,39
ACC88cac4ad64,19,39
ACC8d77df2a81,19,39
ACC8e16450a90,19,39
ACC93dbaecea9,19,39
ACCa6d197c085,19,39
ACCa9b31b8775,19,39
ACCacd4c8e429,19,39
ACCad9ddd4da2,19,39
ACCbf8feeee3f,19,39
ACCc29d125167,19,39
ACCce80af99a7,19,39
ACCe1d1a7d025,19,39
ACC375bcb82c5,10,26
ACC5941fb67e2,10,26
ACC81c975a483,10,26
ACC0d6d012d32,20,32
ACC13671dfd5c,20,32
ACC189a618e9c,20,32
ACC198dce0ecc,20,32
ACC426a1d85c3,20,32
ACC450c27a073,20,32
ACC758f4df965,20,32
ACC83a68cda1f,20,32
ACC87ed4fca89,20,32
ACCa68b224c5b,20,32
ACCd4041fb48d,20,32
ACC3a54900cfb,9,13
ACC41976ec726,9,13
ACC586382359d,9,13
ACCb06ad0651a,9,13
ACC060b5647e2,21,6
ACC33d4f7b381,21,6
ACC386aa2ef27,21,6
ACC542bcc8750,22,2
ACC8233282a7b,22,2
ACC2ce6a26acd,11,22
ACC369ec1f54e,11,22
ACC3f98c6678e,11,22
ACC7de291645d,11,22
ACCf1ed0ecb75,11,22
ACCf74b5097f1,11,22
ACCfefd989da4,11,22
ACCcfed6ae859,23,2
ACCf95f91923e,23,2
ACC5479889040,1,28
ACC5a02ac585c,1,28
ACC6e90170ae8,1,28
ACC916d1cede4,1,28
ACC945de0c43f,1,28
ACC9ae2b82754,1,28
ACC9b89761dc5,1,28
ACCfeeea85f34,1,28
ACC4a60b5ed1e,24,34
ACC65880434d0,24,34
ACC5a6c039933,25,20
ACC9d63afb199,25,20
ACCb098b1336c,25,20
ACCba22324953,25,20
ACCbc0a3dc09c,25,20
ACCca037478d0,25,20
ACCf533386c0e,25,20
ACC9b1713e808,26,2
ACCb587394f7e,26,2
ACC057be01025,7,24
ACC1bcef36111,7,24
ACC2607cc3971,7,24
ACCaaf4f4052a,7,24
ACCc1a3faed55,7,24
ACCd1ce489307,7,24
ACCeb2817762a,7,24
ACCf227a03c44,7,24
ACC11699b9ca7,5,31
ACC5ce40fd11a,5,31
ACC68e1bc2189,5,31
ACCd3209f83ea,5,31
ACCd7929cb4a6,5,31
ACCebeec33c93,5,31
ACC0229c7b0fa,1,28
ACC4c8ca1901b,1,28
ACC596ad35aa7,1,28
ACCe4565c2495,1,28
ACC0c70a46427,13,21
ACC2d466f65e8,13,21
ACC65a7299992,13,21
ACC913681ab90,13,21
ACCad458a6a57,13,21
ACCd3d5c9597b,13,21
ACCebb3bbe9c2,13,21
ACC064ff73376,20,32
ACC1f5302b9b9,20,32
ACC3837e85dd9,20,32
ACC3c032a970b,20,32
ACC88ee0af9e0,20,32
ACC905f3252fc,20,32
ACCa4dbb7d0b7,20,32
ACCc19b0a02a0,20,32
ACCcf42db2d10,20,32
ACCe266ccb6a4,20,32
ACCf3a82fc361,20,32
ACCf882d5b700,20,32
ACCf8b5981d56,20,32
ACC246dffce5c,18,19
ACC60ca3cfebf,18,19
ACC637b316d21,18,19
ACC999ac13051,18,19
ACCa9cbc12397,18,19
ACCbc0a53bc27,18,19
ACC3a52c39afa,27,21
ACC74d10e4d11,27,21
ACC7f5d1507e7,27,21
ACCae57180bc8,27,21
ACCc489e763b7,27,21
ACCdbcd3075b2,27,21
ACCf4225d04cb,27,21
ACCf77f03e4af,27,21
ACC1fa6201a81,16,23
ACC2c9942b932,16,23
ACC34ca552512,16,23
ACC45c3618438,16,23
ACC65821f7826,16,23
ACCd5856487df,16,23
ACCee401345a2,16,23
ACC4250867183,6,20
ACC6399016cbd,6,20
ACC6a9db11be7,6,20
ACC9ddd2bfa01,6,20
ACCaf7970aede,6,20
ACCc423e13dc6,6,20
ACCcb9a0d3f39,6,20
ACCd8a67133e0,6,20
ACCfd249c4fc2,6,20
ACC20a733af10,27,21
ACC2320685067,27,21
ACC39dd0ab938,27,21
ACC47f2d66a68,27,21
ACC4dd72c61d5,27,21
ACC585a95aa30,27,21
ACC5d8845c8d1,27,21
ACCa78e29f755,27,21
ACCbfc4a0f29f,27,21
ACCddea721bd2,27,21
ACC3222e6e1c2,6,20
ACC9bb2aec497,6,20
ACCa827852677,6,20
ACCbbf3729f03,6,20
ACCcc1d42a2c5,6,20
ACCdad996ce9d,6,20
ACCfb202615d9,6,20
ACC06b92d37e6,5,31
ACC1030669487,5,31
ACC14860d6e61,5,31
ACC1967fc8a97,5,31
ACC1e32942d2d,5,31
ACC1eb33213c5,5,31
ACC2f91298762,5,31
ACC3da3214402,5,31
ACC5ff4fbf8b6,5,31
ACC649f741e1a,5,31
ACC77305a19f0,5,31
ACC8793c79010,5,31
ACC8c25f66979,5,31
ACCc00e9ed7ea,5,31
ACCc0c6bd13ce,5,31
ACC073785956d,15,41
ACC115b69faa7,15,41
ACC1427a8e4f6,15,41
ACC5110d33843,15,41
ACC652261bc1d,15,41
ACC8b52e2b29b,15,41
ACCd9c3fd4958,15,41
ACC08525f6b52,0,26
ACC10592b1f15,0,26
ACC1644f27106,0,26
ACC1987b449c2,0,26
ACC465b95e739,0,26
ACC5e6e29b6a8,0,26
ACC642d15c2c5,0,26
ACC727d32d8af,0,26
ACC7b5484f76f,0,26
ACC7efc65413d,0,26
ACC91c6ad06ea,0,26
ACC97434e44fc,0,26
ACCbc72534099,0,26
ACCc2291a087e,0,26
ACC33e3b14356,24,34
ACC9becd7f25b,24,34
ACCa9985d7bab,24,34
ACCc59484fa24,24,34
ACCf4384be39b,24,34
ACC91e257acaa,28,3
ACCb93c7f44a8,28,3
ACCc170c0090c,28,3
ACC049710cdbe,4,27
ACC1c5f2e79f2,4,27
ACC2a2d310576,4,27
ACC4b17c25f8a,4,27
ACC67048c2584,4,27
ACC967e2b0184,4,27
ACC9a270fd841,4,27
ACCc2cdfac663,4,27
ACCc51f3bec8d,4,27
ACCc931c4d333,4,27
ACCd99f4300f5,4,27
ACC2126d8a456,10,26
ACC8f093010ba,10,26
ACCa5ec28e694,10,26
ACCc42e07b293,10,26
ACCd91c53ffe0,10,26
ACCf4bf14fc5d,10,26
ACC2605299ec2,24,34
ACC3878c0a80c,24,34
ACC398c467592,24,34
ACC4003bcb9ea,24,34
ACC75b1d9b96c,24,34
ACC78674a0eb5,24,34
ACC844d180702,24,34
ACC953d7e69d9,24,34
ACC9b877a2937,24,34
ACCb2e2ec8692,24,34
ACCc690a77f41,24,34
ACCd1f349d65c,24,34
ACCd7af0e5902,24,34
ACC212e327353,15,41
ACC2ed658a831,15,41
ACC342a04d061,15,41
ACC50148e866e,15,41
ACC616a0f74b0,15,41
ACCa99be6194a,15,41
ACCe018aba0b0,15,41
ACCeac0b46d2a,15,41
ACCbbddf2aa86,29,2
ACCece808ba1f,29,2
ACC10662d1bbc,24,34
ACC3b4544a1c9,24,34
ACC3ec4846767,24,34
ACC80ad5fabad,24,34
ACCcda9026e2d,24,34
ACCe64703094c,24,34
ACCea4690f0a6,24,34
ACC373194a6e7,30,3
ACC6531de2dfc,30,3
ACCe2e5f6a5f2,30,3
ACC26f4eae7e4,25,20
ACC2be3ebd602,25,20
ACC43dfcedf25,25,20
ACC49efcf6c45,25,20
ACC6b7d76d458,25,20
ACC6f696bf46a,25,20
ACC7ae0cf24af,25,20
ACC9ea58408c1,25,20
ACCa37a392170,25,20
ACCd091ec9bc9,25,20
ACCe765733fc9,25,20
ACCf9640d4010,25,20
ACC18425be68a,21,6
ACCcdfd786ed0,21,6
ACC119e52e3d5,32,4
ACC7121c97dc9,32,4
ACC7c38948e8a,32,4
ACC8abd68a193,32,4
ACC2378256f2a,15,41
ACC2f55d1492d,15,41
ACC643c7dbd00,15,41
ACC7c9a05f023,15,41
ACC85e9d7e533,15,41
ACC92e6030c1f,15,41
ACC96826b1630,15,41
ACC9a2b18c072,15,41
ACCb239e90739,15,41
ACCc990ae3571,15,41
ACCdcc8c5a4c3,15,41
ACCeb375b817a,15,41
ACCeebd6a81f4,15,41
ACC30b70ba368,33,4
ACC44e44f79ba,33,4
ACC9c25dc2c1a,33,4
ACCedcb88fb7b,33,4
ACC7d14676bfe,10,26
ACCd3fad2349a,24,34
ACC0a658ab365,1,28
ACC91f6b16568,16,23
ACC4b5bc0e28b,1,28
ACCfb87c530ce,1,28
ACC30d05e116e,34,4
ACC7a0d56f256,34,4
ACC93a0e7b053,34,4
ACCda22612b19,34,4
ACC27981c29f8,35,4
ACCa2bfcf2ef3,35,4
ACCdad72c465d,35,4
ACCde7ceacc5f,35,4
ACC6982bcb79d,27,21
ACC73ccff5987,24,34
ACC93aa6ed384,24,34
ACCb368a7339d,24,34
ACC400d814773,36,2
ACC44af658dc9,36,2
ACC14089922b7,0,26
ACCaa5498b77f,11,22
ACC7b75d25637,19,39
ACC9a4c3784ac,19,39
ACCf20f1a9080,19,39
ACCac657eb52f,37,2
ACCe0936c4e44,37,2
ACC46b34c4742,25,20
ACC707c6be10d,10,26
ACC8f37176cf2,38,2
ACCaecc89458f,38,2
ACC261de2752e,7,24
ACCd0c87ca49d,7,24
ACCfaca1f1a00,7,24
ACC298c510f31,0,26
ACCb56bbd607e,27,21
ACC7ee3ae90a7,39,2
ACCcbf534838f,39,2
ACC0397c6c827,40,4
ACC58e664cdbe,40,4
ACCf4cf213086,40,4
ACCf8d0c89e38,40,4
ACC0463879eee,15,41
ACC16333eb038,15,41
ACC15cfbd0bdc,5,31
ACCbec366bb87,41,7
ACCc65418d7f7,10,26
ACC77d19c1647,16,23
ACC2194068580,20,32
ACC53b28902d6,20,32
ACC56ec71794c,20,32
ACC84ee724d79,20,32
ACC65779ed0a0,27,21
ACC2738a0cb2a,42,2
ACC6bbd7e5f99,42,2
ACC1a114de923,5,31
ACC0e0cf97c0c,4,27
ACC06ae793b9d,20,32
ACCed1a4829a1,13,21
ACC96cc41cde6,7,24
ACCfa5084a8b6,13,21
ACC0b8b554e5d,15,41
ACCa91547fb00,15,41
ACCf259057f17,9,13
ACC080443140f,43,4
ACC4ca46a00ba,43,4
ACC568c582665,43,4
ACCa083d553a9,43,4
ACCb172123cd6,4,27
ACC7ea8956f10,9,13
ACC3a2c3c7b1e,1,28
ACC0dd143b40b,5,31
ACC61e8f5818b,5,31
ACC43abf7502b,19,39
ACCcd58554dcf,19,39
ACC1e78ba4a4d,44,4
ACC264c46baa9,44,4
ACC5c932fd55a,44,4
ACCfeb639a410,44,4
ACC033e4d3a6b,45,4
ACC491430c774,45,4
ACCc2b248a826,45,4
ACCd76830368b,45,4
ACCd18decfb91,16,23
ACC96eab1f4d4,11,22
ACC54cb3dad23,46,3
ACC91c3abdba8,46,3
ACCdf53c97235,46,3
ACC473c4b1587,24,34
ACC20ff6b2195,1,28
ACCac6a7095b2,19,39
ACC0137428f4d,7,24
ACCe2808f74d0,13,21
ACCf5732d27a2,10,26
ACC22f37b732a,47,3
ACCadaa884264,47,3
ACCe2fe077f33,47,3
ACC2777c99fb4,20,32
ACC38149f4805,20,32
ACC1b73c23890,48,2
ACCbcf777e695,48,2
ACC698edfe6f6,21,6
ACC24c6c9d562,49,2
ACCa83fde7b59,49,2
ACC137b5e548f,50,2
ACCfc272ce865,50,2
ACC3a9579a863,0,26
ACCe198529b0d,15,41
ACCab76ffb6a4,51,3
ACCf37725fbfc,51,3
ACCfba4baffa8,51,3
ACC7b408cbb7d,20,32
ACC04df1ff2db,6,20
ACCdf26174b8b,10,26
ACC0e051c7c02,41,7
ACC92fc49ed93,41,7
ACCfcf38a98ea,41,7
ACC8350591b41,16,23
ACC286d8ffb14,15,41
ACC3ff875fd4a,52,2
ACC607097fbe0,52,2
ACC249c793fcc,53,3
ACC90524d6309,53,3
ACC9b25c82be8,53,3
ACCb4efa46b02,24,34
ACCd48c31a2c6,16,23
ACC76d857dbbf,54,3
ACCa5f9cad223,54,3
ACCf0d54047c8,54,3
ACCdd8593ca83,24,34
ACC8c3da12437,55,2
ACCd734ec4c0d,55,2
ACCa29230c93d,56,3
ACCa6185f0703,56,3
ACCc73e162024,56,3
ACC31163bb75a,57,3
ACC7ffbf9c9a6,57,3
ACC8c6db904e6,57,3
ACC1518f1e506,58,4
ACC2ba03c6bf6,58,4
ACC63290470bc,58,4
ACC81d5c145c6,58,4
ACC116a6fbe7c,59,4
ACC2421575bea,59,4
ACC45ddd8d389,59,4
ACC9b43c23be8,59,4
ACC1a50e878f0,60,3
ACC32d4185bb2,60,3
ACC64d1d7124b,60,3
ACC23fa9270be,61,3
ACC53406e43a9,61,3
ACC9fadc8103a,61,3
ACCb6a81316a7,15,41
ACC2b6ff41c11,62,2
ACC2dfbf2ef30,62,2
ACC1806f78ea3,31,4
ACC6c1fd79019,31,4
ACC961109a3d0,31,4
ACCfd46b7a49a,31,4
ACCd102341476,17,2
ACCe2113cf3a4,17,2
ACC42e482e3cf,2,2
ACCe49d8faafe,2,2
