account_id,cluster_id,cluster_size
ACC48c96424b6,12,37
ACC4bf7070129,12,37
ACC4d1aab2926,12,37
ACC4ec61becd7,12,37
ACC5b6c0fdf57,12,37
ACC6433ea20be,12,37
ACC6da795f08f,12,37
ACC732e70268b,12,37
ACC876ad782a1,12,37
ACCa4ac3515ee,12,37
ACCc454457e06,12,37
ACCcd70f889f2,12,37
ACCd46ac6864f,12,37
ACCe87cab2891,12,37
ACC1db3b9ffad,29,13
ACC2af9fa4871,29,13
ACC3cb90755a8,29,13
ACCf30120716d,29,13
ACC0e84f2884a,16,36
ACC12e718add0,16,36
ACC342ace3238,16,36
ACC390833dec5,16,36
ACC7a2a65298f,16,36
ACC7bd61aff59,16,36
ACC831816fb43,16,36
ACC9e2b647f75,16,36
ACCa4f322d603,16,36
ACCe320d947ed,16,36
ACC27fad4518d,12,37
ACCe904662a6e,12,37
ACC1333eaeebe,30,3
ACC3353e42242,30,3
ACCec62157126,30,3
ACC24688f156c,31,21
ACC48da1f77c6,31,21
ACC505f4b2318,31,21
ACC993464ca6e,31,21
ACCa55a1d77d7,31,21
ACCe4a2ca83a0,31,21
ACCf532094d57,31,21
ACCf6fd99a266,31,21
ACC1f792c9d17,6,19
ACC21b4a38707,6,19
ACC3a8022f5bc,6,19
ACCb4cb2f077b,6,19
ACCf5f7e4e6a5,6,19
ACC7a4d94d66c,32,2
ACC8da72078d4,32,2
ACC45208d2b2d,33,3
ACC475abdc017,33,3
ACC94f7ad1d40,33,3
ACC1260049b7d,31,21
ACC284d848b93,31,21
ACCb6a5ea0ba5,31,21
ACCc2b0deb5f0,31,21
ACCdb325a8a30,31,21
ACCdc3c8629e2,31,21
ACCe0bd14c842,31,21
ACCe8bbd527d3,31,21
ACC00150aa761,14,39
ACC0d29bbd224,14,39
ACC22cc2e64ae,14,39
ACC3708d89ecc,14,39
ACC4d2815ac24,14,39
ACC5b11d032f2,14,39
ACC5d68e1175e,14,39
ACC66d24ed117,14,39
ACC6adb0ec7d3,14,39
ACC6ef015068c,14,39
ACC7f5448a420,14,39
ACC89c08afb64,14,39
ACC92a9d41830,14,39
ACCaf46f80783,14,39
ACCb58c5ed518,14,39
ACCba4e632471,14,39
ACCbf2af01235,14,39
ACCd2698288f1,14,39
ACCf761fe2fbc,14,39
ACC4fa0c93d5b,13,35
ACC6f7e4afffe,13,35
ACC7f8b900ea7,13,35
ACC8f383902f1,13,35
ACCa6435156fc,13,35
ACCa70c62fe6f,13,35
ACCb00f9e97fe,13,35
ACCc51f16efda,13,35
ACCd1ddff34fb,13,35
ACCe971e0fb50,13,35
ACCe9c77ba71a,13,35
ACCebe5bdb2c0,13,35
ACCfea83b19e9,13,35
ACC223d08c517,34,4
ACC2decf3bbcc,34,4
ACC75f91314e5,34,4
ACCf9535c40c8,34,4
ACC1c18e19910,16,36
ACC24fb1e99d4,16,36
ACC35220e4087,16,36
ACC56ad4c7e0f,16,36
ACC5c0b099a98,16,36
ACC9da2252a33,16,36
ACCf1ecc1dda7,16,36
ACCfc6f0c0127,16,36
ACC2e74878f5b,6,19
ACC444bbef99d,6,19
ACC45093eee70,6,19
ACC6a0dd72f18,6,19
ACC9750da6870,6,19
ACC984675d7b2,6,19
ACCaa37c1ff05,6,19
ACC397fd0cbfc,28,28
ACC874aa97f36,28,28
ACC893676898e,28,28
ACCb6acc3187a,28,28
ACCd785c20298,28,28
ACCde9e139cce,28,28
ACCff2a886aa0,28,28
ACC6d873d4f58,6,19
ACC751b01dbce,6,19
ACC5b51cbb071,35,3
ACC6f36fae0dd,35,3
ACCf5c930f622,35,3
ACC105681df44,11,33
ACC2691ec76f7,11,33
ACC67454a7a03,11,33
ACC86025a18d9,11,33
ACC94b33a7b2f,11,33
ACCa71716ccab,11,33
ACCaf37353e36,11,33
ACCc0fea10b62,11,33
ACC1f48af77eb,4,29
ACC21c61b823f,4,29
ACC25d64b5ec3,4,29
ACC4a6bd8b246,4,29
ACCa18a3f25fe,4,29
ACCaabe52004e,4,29
ACCc1f9956f2c,4,29
ACCda04030389,4,29
ACCe6858d84a6,4,29
ACC36cc76d81d,11,33
ACCd3c4084336,11,33
ACC732ed25d46,31,21
ACC823e5c30fa,31,21
ACC3506b2735e,11,33
ACCfd79ae98e5,13,35
ACC0f3a3991c7,11,33
ACC74f315b8ad,36,3
ACCaf8c26e803,36,3
ACCf527504772,36,3
ACC4c29d9ffa4,15,27
ACC76778c0ccd,15,27
ACCa45e87fa8a,29,13
ACCfbe538e526,6,19
ACC50898b20b7,28,28
ACC5c1263afc8,28,28
ACC241500222c,16,36
ACC98fa3991a3,13,35
ACC1c1cbf12ba,37,2
ACCa9d28cc2df,37,2
ACC89053f639d,4,29
ACC76d2bbec95,12,37
ACCa856201e9c,12,37
ACC017e0124d2,38,3
ACC2a98decb09,38,3
ACCa834175d94,38,3
ACC4901bdcb88,12,37
ACC4e719eb986,17,33
ACC84d89de624,31,21
ACCca2c33d5c3,31,21
ACC4a6323ed27,5,38
ACC5b4168528d,5,38
ACC5cdf1cb259,5,38
ACC405a764777,39,3
ACC62ac80aca1,39,3
ACCfe4fae1825,39,3
ACC398e673fa8,16,36
ACC5695eca15d,16,36
ACCdfafca9bdd,16,36
ACC2c95a9b00d,21,25
ACC495fa2eaf8,21,25
ACC36d5ae6ff2,40,3
ACC4e190591a3,40,3
ACC8a182ee10a,40,3
ACC22c6f8ec95,14,39
ACC287c22d571,28,28
ACC1dc7bce7bb,14,39
ACCc6f8691904,18,14
ACC01c960240f,41,4
ACC1007c626fe,41,4
ACC36b14f0d11,41,4
ACC431d52282d,41,4
ACC3609a550e7,11,33
ACC88160fd9af,11,33
ACC0d6530d633,12,37
ACCa8e2512e2a,12,37
ACC4cde7f492a,21,25
ACC2a0d8e95ee,42,2
ACCa9012f4709,42,2
ACC2e7ca07095,43,4
ACC62a739a9e0,43,4
ACCafb04f82d4,43,4
ACCe8ddbe9ab1,43,4
ACC5300c3e3ec,28,28
ACC30bd39be42,17,33
ACC915022c8f0,17,33
ACCdf19ff7922,17,33
ACC05abc3e247,17,33
ACC2f447055ce,4,29
ACC68d43b6b86,4,29
ACCf134e92692,4,29
ACC809b2c4713,15,27
ACCe132b3cc8f,3,16
ACCb695d369e6,19,31
ACC5d8059f1d8,44,2
ACC9affc1f064,44,2
ACC42df70858e,13,35
ACCe9f562b77e,1,31
ACCbcf1a2eea0,19,31
ACCd228bf95a9,1,31
ACC26dafc6e50,45,3
ACC5ca6fd6f36,45,3
ACCf6619e7a9c,45,3
ACC9d48468421,1,31
ACC40e1b87285,3,16
ACCe080033e03,3,16
ACC13eecea4a6,46,2
ACC6d8092893b,46,2
ACC6c4e79e1ce,11,33
ACC13c152ed4b,47,4
ACC31a50ba92c,47,4
ACC3505d70d11,47,4
ACCc08d0d490e,47,4
ACC5285990c8c,21,25
ACC879f51df34,21,25
ACC5b1c5afc6c,21,25
ACC0103ce561e,4,29
ACC57bc969502,23,8
ACC84eb7e5f00,48,2
ACCfe412a161d,48,2
ACC801ee57d50,49,4
ACCa2b78a2c50,49,4
ACCb91ac2294b,49,4
ACCe4d5475c58,49,4
ACC1ce2701733,50,3
ACC20692275e4,50,3
ACCcd2490a7ab,50,3
ACC471a7f328a,51,2
ACC53fa794eec,51,2
ACC639499bb9a,52,4
ACC7d0c37a3b3,52,4
ACC9d68eb9a30,52,4
ACCf1b484b03e,52,4
ACC547dee2708,53,2
ACCbfae996b82,53,2
ACC8acedae631,21,25
ACC3f8230cc07,14,39
ACCb83399b922,14,39
ACC5ff5795846,54,2
ACCc59860ff15,54,2
ACCbecad34ece,31,21
ACC4bbab350f6,55,2
ACCd3fa01fec6,55,2
ACC5a53fa078a,56,3
ACC994fdabb63,56,3
ACCbed69de68a,56,3
ACCfc47e02c54,13,35
ACC04a110216f,57,2
ACC1db2daf0cf,57,2
ACC8a40fa69d0,12,37
ACC22ce9601f9,15,27
ACCd9ff8d1a79,15,27
ACC35a53d03db,58,4
ACCbd3bb92da3,58,4
ACCc53ba240e5,58,4
ACCd7ebeda16b,58,4
ACC1a70c6522c,59,2
ACCe452b5e161,59,2
ACC707b760a16,60,2
ACCf9e43c31c7,60,2
ACC1076182994,61,2
ACC304aa859c5,61,2
ACC5bc4433714,12,37
ACC5532b6f869,62,3
ACC8f6aa42df1,62,3
ACCd297f90371,62,3
ACC09de51214c,63,3
ACC31598f5459,63,3
ACC49c3718d23,63,3
ACC594138e41b,64,2
ACC8a66e1b24b,64,2
ACCcb69985dd6,21,25
ACC1b9966ac55,65,3
ACC1e3064dad8,65,3
ACCff9e0a3464,65,3
ACC3c5df8e6e1,29,13
ACC97395ed9ac,29,13
ACCc8a35005ad,29,13
ACCf94a57009e,29,13
ACC89c8e9f43e,0,2
ACCa010cf9480,0,2
ACC3c6cdb0ee9,2,2
ACC7d357578ee,2,2
ACC261e234e9d,66,3
ACC5a86415bb4,66,3
ACC65179a260f,66,3
ACC30e3be0517,8,2
ACCe3165eb2bb,8,2
ACC07d4859548,20,3
ACC2a94f6d517,20,3
ACCfec97a9968,20,3
ACC1a529d9d05,22,2
ACCed3f199c75,22,2
ACC1b77c4353b,24,2
ACCec3b8f32fa,24,2
ACC14772587a4,21,25
ACCc613df5d2b,16,36
