account_id,cluster_id,cluster_size
ACC702489548e,8,37
ACC94a7d2a08d,8,37
ACC9dafc3a972,8,37
ACCf0df6c80b2,8,37
ACC2acc680c20,12,31
ACC2c5001c48a,12,31
ACC3c97d3794b,12,31
ACCb36ebce345,12,31
ACCeaad77892d,12,31
ACC27763a04fc,15,31
ACC278f36641c,15,31
ACC2a6cdd7dc7,15,31
ACC3f667e5fda,15,31
ACC5d1d639bc5,15,31
ACC7d943fbd44,15,31
ACCd2d3527639,15,31
ACC4795c87f07,24,10
ACC6fb20300dd,24,10
ACCa7447fac77,24,10
ACCd790d6307b,24,10
ACC119440d7de,25,34
ACC2cfdbe904c,25,34
ACC82e6d2283e,25,34
ACCb8e579d19c,25,34
ACCbb8757dc25,25,34
ACCd4b35f5af0,25,34
ACCe438970b0f,25,34
ACCeb9028e639,25,34
ACC0774675450,17,21
ACC486ea2409c,17,21
ACC69a1e36812,17,21
ACCe8e364b154,17,21
ACC07fba682aa,15,31
ACC0fe225a5ca,15,31
ACC2015aa4f6b,15,31
ACC2966e2f271,15,31
ACC535b88b041,15,31
ACC93ffb8d95c,15,31
ACCb068aad9e4,15,31
ACCbf73b1fae7,15,31
ACCc64727bfc2,15,31
ACCd8a8777d97,15,31
ACC209145c3d5,3,31
ACC69b60ce426,3,31
ACC923b44ef84,3,31
ACCd96ae2a170,3,31
ACC093221a30b,3,31
ACC48f6bb6627,3,31
ACC67a2da7800,3,31
ACC73581435a6,3,31
ACC96f054b3aa,3,31
ACCba020d53cb,3,31
ACCedc72adada,3,31
ACC0fcb137bdf,25,34
ACC1641ad378c,25,34
ACC6a0ce40992,25,34
ACC8d57516969,25,34
ACCa73f80fabf,25,34
ACCbe5bd66080,25,34
ACCd2d3747869,25,34
ACCdc87fdb9d2,25,34
ACC20cd371d8e,22,25
ACC3151b2f6c8,22,25
ACC3d76ca86ae,22,25
ACC45b9202b0c,22,25
ACC6607ab8cf5,22,25
ACC8ea9eec239,22,25
ACC991d10e0f3,22,25
ACC9e54e067b6,22,25
ACCa10a643af6,22,25
ACCc220161847,22,25
ACCd4f85c736b,22,25
ACC0f553b5f26,15,31
ACC45a926b2e4,15,31
ACCd4ea2fbd84,15,31
ACC176fcb529f,9,38
ACC3d532c0606,9,38
ACC91fc62b70b,9,38
ACCa2ede50059,9,38
ACCa41a8548df,9,38
ACCea038687ea,9,38
ACC7f8883c4e1,26,19
ACCbb5a4f15e7,26,19
ACCf914c5c3d3,26,19
ACC00b0049466,26,19
ACC8bc2d1f09e,26,19
ACC9039c4e98b,26,19
ACCcc59f00e2e,26,19
ACC12c4875829,8,37
ACC3e6f3e7ed5,8,37
ACC684704abca,8,37
ACCa9380a93e4,8,37
ACCb5a6300631,8,37
ACCf7af413768,8,37
ACC4e8a81fa7d,27,2
ACCbc2b3da502,27,2
ACC134708e340,9,38
ACC4c5770560f,9,38
ACC4e4c680fce,9,38
ACC59fd254847,9,38
ACCb0d0826b53,9,38
ACCd2cf9f2b09,9,38
ACC1209c87c04,28,13
ACC4cb149aa84,28,13
ACC632c6e6886,28,13
ACC99d842442d,28,13
ACCfc947ed5cf,28,13
ACCac93426db0,29,2
ACCd3e053e34a,29,2
ACC3400c1d5df,8,37
ACC895c6780dd,8,37
ACCade179464a,8,37
ACCe77be4f76a,8,37
ACC03304bb84d,28,13
ACC44f85efd74,28,13
ACC90a9152339,28,13
ACCa61d721810,28,13
ACC00f7facbe5,11,14
ACC0d2cf8ca05,11,14
ACC20a25a38d7,11,14
ACC437c122b22,11,14
ACC994a97f0f0,11,14
ACC6dc4dac832,30,3
ACCc20acdaabf,30,3
ACCf5fc80fd1c,30,3
ACC04e7a42d27,7,28
ACC05f596a36b,7,28
ACC27651c1f97,7,28
ACC3efe56e441,7,28
ACC5cc1af4a0c,7,28
ACC8b629db38a,7,28
ACCabb3e7f036,7,28
ACCb174596ad9,7,28
ACCe7ab037138,7,28
ACC63cabd950b,26,19
ACC8f05f4b5cc,26,19
ACCf6fa63f924,26,19
ACC1fe6d0c065,1,22
ACC245dda44a9,1,22
ACC3c1ca80194,1,22
ACCb34332357f,1,22
ACCc6da49432f,1,22
ACC5fee156218,25,34
ACC658763343b,25,34
ACC6f3876a05e,25,34
ACC7026cdde56,25,34
ACC8d810de9dc,25,34
ACC94dcc50831,25,34
ACC9dfbffdf8a,25,34
ACC6a4ca5af69,9,38
ACC9b25e13b0c,9,38
ACCcdc171129b,9,38
ACCf3729400c6,9,38
ACCf8b26c269d,9,38
ACC055743e773,12,31
ACC5cbe016419,12,31
ACCd007dc50a0,12,31
ACC82ba37cda7,31,8
ACC90b1a4ea79,31,8
ACCaa6e5b4e13,31,8
ACC882ebab2ed,31,8
ACCaef99ba552,31,8
ACC5ab6e094b3,17,21
ACC93c978b3a4,17,21
ACCcba432e495,17,21
ACCf5c7e67658,17,21
ACCf83e98be4c,17,21
ACC9427889854,13,12
ACC9d9cc4e09b,13,12
ACCba71068463,13,12
ACCc3ec655c8e,13,12
ACCe091cb830e,13,12
ACC1e5fe2e17c,10,35
ACC1eacb995d0,10,35
ACC257b3de6b0,10,35
ACC2e75922af3,10,35
ACC5a5a9045e8,10,35
ACC6903c58f4d,10,35
ACC6a0e8707e8,10,35
ACC6e4798eb17,10,35
ACC985213b369,10,35
ACCac68c573e9,10,35
ACCc39fb1bd90,10,35
ACCc67b2473dd,10,35
ACCcb3a8564e3,10,35
ACCef6b96f492,10,35
ACCf27355a7ff,10,35
ACC3c7fb7c488,33,2
ACCbfc9f3c45c,33,2
ACC4c723ea9c7,17,21
ACCe014241892,17,21
ACC449e10a1d1,10,35
ACC84c9f52ab2,10,35
ACCde756b1655,8,37
ACC17662c06c7,34,2
ACC8d329b8554,34,2
ACCaf8ae8faa9,11,14
ACCca7a276977,9,38
ACC3a7f543b33,35,2
ACC4df0dd65e5,35,2
ACC81fe9bcab1,36,3
ACC9ba0c9f5a6,36,3
ACCe3dad147fc,36,3
ACC2840aae6cd,37,2
ACC75d702c470,37,2
ACC67bbd521d0,17,21
ACCd5513c513a,17,21
ACC1e4a19de4d,1,22
ACCfe439263a3,1,22
ACC068b4201b8,22,25
ACC130175ba22,22,25
ACC99e37cdcfc,22,25
ACC06e61a2673,24,10
ACC29c3ff9f25,24,10
ACC52bc567a0c,24,10
ACC593ba2cb48,10,35
ACC5fccb78f29,10,35
ACC9a67c14bdb,10,35
ACC7954de763f,31,8
ACC4f919e2cb3,7,28
ACC7bac541fda,7,28
ACC2c5fce41dd,38,2
ACC9dd206ec63,38,2
ACC1f7321b1e0,13,12
ACCa2e056cf2b,13,12
ACC7232e77019,12,31
ACC8d75d88726,2,31
ACCb61b3d834a,25,34
ACC0462ca36a5,11,14
ACCa259a475f5,1,22
ACCc782696eb6,26,19
ACCf7306790d0,26,19
ACC0083a2cf2e,15,31
ACC28652fcad7,10,35
ACC4135fe9023,10,35
ACC625d4eae0f,10,35
ACCba5ef128ca,10,35
ACCbdc5886172,10,35
ACCc973f88112,10,35
ACC1cf8250ff7,3,31
ACC937b2aa0f5,3,31
ACC99c064d2ea,3,31
ACCf107e7e19b,8,37
ACC547d913249,40,3
ACC9ce929fd21,40,3
ACCf5d73e7bc9,40,3
ACC1f45147a40,2,31
ACC45a0e5e966,2,31
ACC96f605bc9a,2,31
ACC48a11f580e,12,31
ACCe0b6b4706e,12,31
ACC09e4576aad,25,34
ACCd351774fc3,25,34
ACCda315f2651,25,34
ACC3aaa489936,41,3
ACCa0511706f1,41,3
ACCc4d504d3ba,41,3
ACC07fa3a6252,42,3
ACC41916a94b9,42,3
ACC982391c607,42,3
ACCccb51dc3ef,28,13
ACC25bc34768c,9,38
ACC8e4306860d,9,38
ACC5f6346e516,8,37
ACC69e72a7e45,8,37
ACCc082f5da1e,1,22
ACC6624e3b4a9,15,31
ACC646e6cf464,3,31
ACCe6074ed5f2,3,31
ACC8e31812d5c,43,2
ACCb85ae333f4,43,2
ACCbb8445faea,12,31
ACC23ac8cea7e,9,38
ACC3c4a916a3f,9,38
ACC89aebd7b6f,9,38
ACC568e16ebdd,44,2
ACCf3e29a07f5,44,2
ACC4e4fa6bbb6,45,2
ACCae4479ad5b,45,2
ACC0798374103,17,21
ACC75f35794f9,17,21
ACC3377fc812b,7,28
ACC4a4ec4fb96,7,28
ACC6fdd29cba2,7,28
ACC55058e5a14,28,13
ACCd9735db81a,3,31
ACC350aa9d105,10,35
ACC6925c591f4,46,2
ACCf23edb5b15,46,2
ACC9ee008ed7f,25,34
ACCd2a6cdddb9,25,34
ACC52d4fcc735,9,38
ACCd6116bd5fb,9,38
ACC6316ecdaa6,2,31
ACC641bfa00a6,2,31
ACC9620d85432,2,31
ACC1415702d74,47,2
ACC8d3b3110f7,47,2
ACC181ffa7b23,8,37
ACC42dfa0fe0c,8,37
ACC75023de484,8,37
ACCa116666b4f,8,37
ACCa596e9d2e2,8,37
ACCaea8ba9943,8,37
ACCaa79eb63a8,26,19
ACC25290e5fbb,2,31
ACC000ca6e64e,24,10
ACC80e2974700,24,10
ACC1f5c50c5da,6,5
ACC3cf928d451,22,25
ACC75ef7d436d,22,25
ACCe7ff18ad64,22,25
ACC275b7b9b2a,15,31
ACC4d224da01a,15,31
ACC79d3186cf7,15,31
ACCf2ae43fb27,15,31
ACC197a02f934,26,19
ACC30ec03f519,26,19
ACCb104e7c73c,26,19
ACCd7cb87a048,26,19
ACC664044f210,15,31
ACC446959b99c,48,3
ACC68e2a9fdf9,48,3
ACCa23c4ca516,48,3
ACC66ed23489e,49,2
ACCa9fb50909e,49,2
ACC0e71075a94,1,22
ACCcf05f9eede,1,22
ACC36187c69ce,17,21
ACC8eaeb84af4,25,34
ACCd299677bef,25,34
ACCcdb3ccd30c,25,34
ACC40864f9cec,28,13
ACC609b9723bf,9,38
ACC5bebf942f8,31,8
ACC9beb50fd22,31,8
ACC2e66acae8d,21,9
ACCf2ee11f273,21,9
ACCa1907c7d7c,12,31
ACCab319fab7a,12,31
ACCab5ac7285f,12,31
ACCb835f11fb5,12,31
ACCbb6fa97b3c,12,31
ACC365ca4b07a,3,31
ACC38da859d48,3,31
ACCa440c3e113,9,38
ACCb06d37b632,9,38
ACC863774aa7f,3,31
ACC0776fe022d,51,2
ACC787bb1f18e,51,2
ACCbdcfe8408d,26,19
ACC211034f8fe,52,2
ACCce6af4156b,52,2
ACCf932089568,25,34
ACC5fba18c720,17,21
ACC1c687e5f22,25,34
ACC99f835f07f,24,10
ACC672bc8cc65,53,3
ACCce211fe90c,53,3
ACCfd635768c1,53,3
ACC13b7809326,28,13
ACC020c0f7ef9,54,3
ACC06652f032d,54,3
ACC7ab9c5597d,54,3
ACC1e642ea7b0,1,22
ACC5ae447d973,2,31
ACCdb9d7b959e,2,31
ACCffdeace489,12,31
ACC10e2cf5cc4,32,2
ACC9ea5bc21a3,32,2
ACC58d96ec1f9,6,5
ACC8e0c821368,5,2
ACC90319b7f98,5,2
ACC6eba5042b9,39,2
ACC7f104d312f,39,2
ACCcf44ae114a,10,35
ACC4232f9c214,14,3
ACC624234c5e7,14,3
ACCbf7a3711c7,14,3
ACC87a219703f,16,2
ACC9ad0c93dc5,16,2
ACC26bca88c58,12,31
ACC8b5b2cea44,12,31
ACC3a55debf31,18,2
ACC8c16c7184b,18,2
ACCaa6f443a12,50,2
ACCb9e47d72eb,50,2
ACCc6081356b6,15,31
ACC623c27566b,10,35
ACC333e5f00f0,26,19
