account_id,cluster_id,cluster_size
ACC8476c3151c,21,10
ACC16dcd34b3c,38,2
ACC5baf82c219,38,2
ACC453b6ff662,32,11
ACC141b17423d,5,33
ACC7bb5cd33e2,5,33
ACCd0009a12c0,5,33
ACC22c2a5c9a4,6,13
ACC2ba65b0df7,6,13
ACC21ea3758b9,39,3
ACC4c14525689,39,3
ACC81f83274dc,39,3
ACCfd033b542a,30,28
ACC9afff4134a,15,21
ACC4afe4e6285,14,36
ACC0b4f150901,40,4
ACC42fc0df5a0,40,4
ACC819d033eb1,40,4
ACCf4f7143bd0,40,4
ACCe72cf3c36c,2,34
ACC326dc02ec2,41,4
ACC5505fffe58,41,4
ACC915c6c3464,41,4
ACCab8a959b5d,41,4
ACC51dfd26a83,42,3
ACC61f9692ac7,42,3
ACC7f04209795,42,3
ACC54fba760c3,43,2
ACCabd5186e41,43,2
ACC6259be7beb,4,21
ACCd0ab5c0938,4,21
ACC11c4954e3d,28,31
ACC6fa0ef194b,22,21
ACC4b0ca4c79f,26,37
ACC4692f4c2db,11,14
ACCcaea9ddff4,26,37
ACC1ce48ce1ad,45,3
ACC4b6674da80,45,3
ACCf851d1ddad,45,3
ACC002d29f2e3,1,39
ACC80f3803784,1,39
ACCbb1c7c2eee,1,39
ACCea5c96ac72,5,33
ACCd7f8c362cd,23,13
ACCcb505ab765,23,13
ACC4b8e172bb9,26,37
ACCf310713e18,26,37
ACC4add276fbb,12,10
ACC192f621f84,46,4
ACC2f5382e3c4,46,4
ACC78442d9041,46,4
ACCd2df2e19b2,46,4
ACC48b6564fb9,2,34
ACCa574f88d24,2,34
ACC3d8ad6fe57,5,33
ACCa6fb9f7382,5,33
ACCf419f2b55e,5,33
ACC278caa8068,47,2
ACC938c50f927,47,2
ACC5357b5f250,48,2
ACC5b593d3be9,48,2
ACC82ad6ed3a3,10,31
ACCe2f138b596,8,13
ACC29cd7d9266,15,21
ACC94ac395eaa,15,21
ACC36fe87fbfa,49,2
ACC3e8066263d,49,2
ACC5b6f17e3c4,50,3
ACCb619dcfef1,50,3
ACCe37d579261,50,3
ACC05a6f5c1a2,51,2
ACC49e848710a,51,2
ACC2d43044ad5,52,2
ACC50c80de041,52,2
ACC3d96eafbf4,1,39
ACCc905563e47,1,39
ACC3b0e861966,53,2
ACCeeef2bed05,53,2
ACC11265bda22,30,28
ACC28de54e132,54,3
ACC6c2c1fd37e,54,3
ACCae13db757b,54,3
ACC7c4edd2116,32,11
ACCc05bb93ef7,32,11
ACC18a13f125d,26,37
ACCb39ee4e67e,24,26
ACC049af19cae,2,34
ACC1683c16e86,2,34
ACC3b17826942,2,34
ACCb2f60e1e20,15,21
ACC3c8dfca98c,21,10
ACC866ad2d2b7,21,10
ACC70d0f66ee1,28,31
ACCf8e3b3036e,1,39
ACC75e7ad7cfb,55,3
ACCa7bf410e37,55,3
ACCead64012f7,55,3
ACC26fd11f59d,56,3
ACC4dbe1bbe52,56,3
ACCbc4026d584,56,3
ACC0b09b2f438,57,2
ACC27d2c7cbf2,57,2
ACC810a88e872,21,10
ACC01ad965aa0,58,4
ACC2b4a950633,58,4
ACC36d4f1e09f,58,4
ACC824b5ebbdd,58,4
ACC7b255e84cf,59,2
ACCa3c49a077c,59,2
ACC389681af82,60,4
ACC4f53eafa88,60,4
ACCa7abc7471d,60,4
ACCb6fe6b515b,60,4
ACC11d321549e,61,3
ACC62389d5eb9,61,3
ACC66a97e38ff,61,3
ACC46ac5aaf20,62,2
ACCb05f1db7db,62,2
ACC886c163e88,63,2
ACCc5e7ec3dfc,63,2
ACC12a7cc9a8f,26,37
ACC5170718042,10,31
ACC92ac27ee2a,9,4
ACC93089e9ab5,9,4
ACCe311e7544a,9,4
ACCe402fb32ea,9,4
ACCcb5fd08265,21,10
ACCbd625563e2,44,2
ACCcb70e5a19d,44,2
ACCb9326bb205,8,13
ACC030b58d64f,16,2
ACC34241e5766,16,2
ACC6447448f3a,20,3
ACC9635d5c888,20,3
ACCbd9d2976ae,20,3
ACC6aa5ed0dec,11,14
ACCcdd79577d1,11,14
ACCe85689f72d,11,14
ACC12456b6b87,21,10
ACC186c960d73,21,10
ACC1d303299dc,21,10
ACC208afbf65c,27,2
ACCc302aa622b,27,2
