account_id,cluster_id,cluster_size
ACC1055f31c0c,43,2
ACC286c5368ed,43,2
ACC1d41aad1f9,6,33
ACC4744d7d13c,6,33
ACC2f4487c00f,44,3
ACC6c666bf849,44,3
ACCe42b86313f,44,3
ACC493baa3afc,0,23
ACC5cb38a9d9f,0,23
ACCf0ec318ada,28,13
ACC0b2cccb2b6,3,18
ACC35780188fb,3,18
ACC97568b2b3a,3,18
ACCd8791b6b4b,3,18
ACC15f36729f4,5,35
ACC2a3faad4af,5,35
ACCa598fc7aba,5,35
ACC19737e9683,45,4
ACC3b3ce9a294,45,4
ACC7584098918,45,4
ACCafff953924,45,4
ACCd6152697e4,17,18
ACC0de29107e5,46,3
ACC8d623af109,46,3
ACCa86fd39c64,46,3
ACC88fa2fd312,11,35
ACC9d31c03f31,11,35
ACC6f3c6a33c7,29,40
ACC9e696740ac,14,21
ACC8751ed9031,25,12
ACCada8158804,25,12
ACC90458831ce,1,36
ACC97fe8723f8,1,36
ACC228c3d2f55,19,28
ACC7ed20d16ce,19,28
ACC283e38b35a,6,33
ACC2e94069761,6,33
ACCf99a3e38ec,6,33
ACC483a443f5d,17,18
ACCd79d7e2387,17,18
ACC69b0579d42,47,3
ACCd8e4f40696,47,3
ACCdf5f61b188,47,3
ACCc16acf1e84,10,36
ACCdc63276098,10,36
ACC33b3d462e4,10,36
ACC4eff5ee8d7,10,36
ACC9a53d9a7d5,10,36
ACC9b53f95c67,10,36
ACC69a7733904,48,2
ACC9a0d94b54d,48,2
ACC10e7c0593a,5,35
ACC36bd341625,5,35
ACC83efef8e7a,5,35
ACC6f49c75cab,10,36
ACCbfb1482041,22,13
ACCd2bc08671d,1,36
ACC935396b03a,21,8
ACC3c9d0e3e18,49,2
ACC553a9a3c53,49,2
ACCc2c77d875a,11,35
ACCc1caf4c5db,11,35
ACC0e016fa827,29,40
ACCfad413b4c2,29,40
ACCfda024258c,29,40
ACC2be41f1897,39,12
ACC315e2c78b4,0,23
ACC301d6f705d,50,2
ACCc03aebd005,50,2
ACCc310ccef30,51,2
ACCc968a9afba,51,2
ACCf9af6f291f,52,5
ACC0bd5f1d92e,4,20
ACC90be149ede,14,21
ACC4443afaaef,29,40
ACC471f48d720,29,40
ACC7255b386d8,39,12
ACCb9aa0ca8b1,19,28
ACCee332194ba,29,40
ACC1ca37f0a84,39,12
ACC084cc099c6,6,33
ACC432491f95f,40,2
ACC4d4c86f342,40,2
ACC34756010c4,10,36
ACCdfc7f99f5b,6,33
ACC0e2473f8d2,12,3
ACC386662ee09,12,3
ACCd3a142e00e,12,3
ACCb132e0064e,13,2
ACCd8ce871f11,13,2
ACCac4eae2b4b,52,5
ACCdcb5572c15,52,5
ACCe1a99461e1,19,28
ACC087f7dc7de,15,3
ACC3db6488518,15,3
ACCc5d5c179d9,15,3
ACC28d0fdc3c6,18,2
ACCb83c4edca1,18,2
ACCf99cc0ae4a,39,12
ACC73c010ae01,20,2
ACCfca519484f,20,2
ACC82ea01cab5,23,2
ACCbd9b44ea86,23,2
ACC0846a2c28e,17,18
ACCb23172334b,29,40
ACCd3b50e7573,24,2
ACCf36085b29c,24,2
ACC28ec1dcf82,4,20
ACC78d59f33e7,11,35
ACC7c8e609cea,26,2
ACC97a012d7cd,26,2
ACC61f5e2631d,25,12
ACC171432147a,29,40
ACC99aa849761,29,40
ACCfc2ddc28b4,29,40
ACC0707343e87,27,2
ACC5b9fd35ad4,27,2
ACC01dce875f6,11,35
ACCaa788991f3,16,14
ACC3613ef19a6,31,2
ACC82ba5496bd,31,2
ACC0e46986e7e,1,36
ACC3104e35c97,1,36
ACC69943edb68,5,35
ACCa17f8960aa,25,12
ACCf0daa941ee,25,12
ACCb2db692402,21,8
ACC72ed2acef4,2,3
ACCcffd5a8a09,2,3
ACCfc63a978c9,2,3
ACC8972b72278,0,23
ACC4f8781da4e,7,2
ACCf9ef2d7786,7,2
ACC2330980088,10,36
