account_id,cluster_id,cluster_size
ACC6f5d8afeee,20,32
ACC96e692ab82,20,32
ACCffd3978e99,20,32
ACC1783789b87,22,37
ACC215a42afc1,22,37
ACC2c34fce427,22,37
ACC417417cfeb,22,37
ACC46e1e04b95,22,37
ACC569b0afcab,22,37
ACC81b343394f,22,37
ACCb174742976,22,37
ACCb665f85ed4,22,37
ACCc4ed0231d4,22,37
ACCc6d6c688ac,22,37
ACCd57a9a2346,22,37
ACCf5d90d1bd7,22,37
ACC533971eea5,10,28
ACC7418f27adf,10,28
ACCa122ccf898,10,28
ACCb111bf7f00,10,28
ACCbe6927705b,10,28
ACCe4bd19aab8,10,28
ACCf6f1f121b9,10,28
ACCfaf7a9168e,10,28
ACC2535e32240,23,6
ACC4a98c3fd43,23,6
ACCd642daeffc,23,6
ACC02d098d026,22,37
ACC030be2072f,22,37
ACC07799b8418,22,37
ACC0865ba1f50,22,37
ACC245d7dfe23,22,37
ACC3730e676cd,22,37
ACC590bc34041,22,37
ACC7f447e0b0a,22,37
ACC811f4860d2,22,37
ACC881e0816a3,22,37
ACC9ceb1dc55b,22,37
ACC63ddd60744,24,3
ACC80aac61f6e,24,3
ACC8336d1c6d9,24,3
ACC220b62f083,10,28
ACC34d746b836,10,28
ACC64453d9b61,10,28
ACC900d416ff9,10,28
ACCa9e5c27c02,10,28
ACCc3f8fe2f48,10,28
ACCfa33c7d2c9,10,28
ACC460795d28f,25,25
ACC4831f78bed,25,25
ACCa3f0171103,25,25
ACCaf695f2b95,25,25
ACCb274db8365,25,25
ACCe2af47f1b0,25,25
ACC11564d5bb0,15,40
ACC1d8133b484,15,40
ACCdc7f0f4716,15,40
ACCfde5e9375b,15,40
ACC4438ed635f,26,2
ACC6a31dce046,26,2
ACC512070e325,12,21
ACCcaebde7933,12,21
ACCd1bf01834d,12,21
ACC36bc9cd821,27,39
ACC386d67193f,27,39
ACC4e978c4841,27,39
ACC5984ee0922,27,39
ACC633b94473a,27,39
ACC76f3dc761f,27,39
ACC91523ba8f8,27,39
ACCb3888353ce,27,39
ACCba2f703231,27,39
ACCbee83cd860,27,39
ACCf7041a6d69,27,39
ACCf87b4f704d,27,39
ACC2819540f1a,15,40
ACC2d35600c94,15,40
ACC57d269172a,15,40
ACC5a4a56bb0b,15,40
ACC67d6d93e48,15,40
ACC9addd9054b,15,40
ACCe8bd747537,15,40
ACCf45d8da141,15,40
ACC3f544935fc,12,21
ACC528ef7be31,12,21
ACC82bb09eeea,12,21
ACC939834410a,12,21
ACC0288fa1878,25,25
ACC406500cb89,25,25
ACC5228e95d27,25,25
ACC54d41af167,25,25
ACC80f633452e,25,25
ACC9e6b292fc9,25,25
ACCa61668674c,25,25
ACCc5c81220ad,25,25
ACCe07ab18161,25,25
ACCffadc598b9,25,25
ACC0e27fc27b3,29,5
ACCb62e19542f,29,5
ACC1c2676601e,14,16
ACC21ebf709d3,14,16
ACC34ae98815d,14,16
ACC42942b969e,14,16
ACC88e3cda495,14,16
ACC9098ec4497,14,16
ACCcb10a96357,14,16
ACCce50923723,14,16
ACCd223dcce95,4,25
ACCfda07f1c1b,4,25
ACC427d9c23f9,27,39
ACC7691cc3202,27,39
ACC9c68447db9,27,39
ACCa11f9f48e7,27,39
ACCa63147bef5,27,39
ACCaef32007c9,27,39
ACCe02a3cd3dc,27,39
ACCe0b0baa130,27,39
ACCe272784fbf,27,39
ACC011dfad562,30,3
ACC45e4c02561,30,3
ACC6a601a1f4c,30,3
ACC00929d8e78,4,25
ACC07cc5de624,4,25
ACC55b6ffcfd2,4,25
ACC5a7f66aa9f,4,25
ACC835991900e,4,25
ACC97858997d0,4,25
ACCc64e6c238b,4,25
ACCd22534ce99,4,25
ACCf67d2035ff,4,25
ACC0d90e6b3f0,29,5
ACCfcbc25bfae,29,5
ACC0118e41473,20,32
ACC09aadf20b8,20,32
ACC166594b417,20,32
ACC1ea7cf0a88,20,32
ACC3512a06167,20,32
ACC45130c87f3,20,32
ACC589307b952,20,32
ACC690685f822,20,32
ACC6f49f76df3,20,32
ACCa8356cfe23,20,32
ACCbe36210cc1,20,32
ACCed632af593,20,32
ACCf22f8f2e72,20,32
ACCfee03c0e1c,20,32
ACC24a77f2c77,31,2
ACCa1fe9bfd38,31,2
ACC0070121693,1,32
ACC0b3ca00dda,1,32
ACC16270323ac,1,32
ACC56edf1b63c,1,32
ACC65f0d6502b,1,32
ACC6de33e290e,1,32
ACC91e7794508,1,32
ACCd3db2c06e8,1,32
ACCe2f69e2285,1,32
ACCe75d87d51c,1,32
ACCf8021ac361,1,32
ACC38f0731f06,27,39
ACC4847a48913,27,39
ACC5cff280fa6,27,39
ACC815e1be236,27,39
ACC84de140f4a,27,39
ACC8be3ccae92,27,39
ACCbe3db122f9,27,39
ACCc66af27853,27,39
ACCffe2cb3d17,27,39
ACC003ded9355,9,32
ACC1aac664389,9,32
ACC1e4fb2d91d,9,32
ACC3ef99f4b51,9,32
ACC4bf19ada7e,9,32
ACC716533c384,9,32
ACC7df537d17f,9,32
ACC8c0b32dfca,9,32
ACC9bef069285,9,32
ACCf4641f9c65,9,32
ACC22291c4df8,10,28
ACC90633c5139,10,28
ACC10e725397a,9,32
ACC13f2ab6a30,9,32
ACCd920c5aba1,15,40
ACCd1911cb09d,33,2
ACCeb7130597d,33,2
ACC560b2e67b9,34,2
ACCdd42871010,34,2
ACC2a33a92059,0,32
ACC9e5b9c11c7,27,39
ACCce73cf9362,27,39
ACC81f85f52de,10,28
ACC5fd23a63fc,35,2
ACC748dc8a7e6,35,2
ACC8b921f366e,2,33
ACCae0227e6e1,2,33
ACCd7cc07c279,2,33
ACC71a88e2108,12,21
ACCade0102039,12,21
ACCc4ca49feb2,12,21
ACC50466d5f96,13,19
ACCe2e023324c,13,19
ACC0ea681cc5e,4,25
ACC5dcde8d5e1,4,25
ACC77d2e67c8e,4,25
ACCad97f6e1e9,4,25
ACCbab37db1d1,4,25
ACC71dccc256d,15,40
ACCc01dfdd376,15,40
ACCf14ab1da47,15,40
ACCcdb9a841cc,29,5
ACC1a8fb95846,38,4
ACC40e19c2194,38,4
ACC44f01d4aa5,38,4
ACC4c5d82c2dc,38,4
ACC7bf8ce6f22,10,28
ACCbfcfa6a610,10,28
ACCd6875ecff8,10,28
ACC294609021a,11,37
ACC4209e97c76,20,32
ACC81e731f480,20,32
ACCb89ff54ca9,20,32
ACC4d74802b75,1,32
ACCa68330c16b,1,32
ACC1c550f6ef0,22,37
ACC3ff7eaf4eb,22,37
ACCde0c542ef5,22,37
ACC327ed50752,20,32
ACCad20c73056,20,32
ACC6a0c6ad692,39,2
ACCde3e3a62a5,39,2
ACC80025752bf,4,25
ACC9f3b8366e1,4,25
ACC01a2358533,11,37
ACC38ec438f60,11,37
ACC687dcb1ffc,11,37
ACCeb9dce9e1e,11,37
ACC3af8bc27fe,15,40
ACC7ae8139b13,15,40
ACCc50f80747f,15,40
ACC553f5d6d91,40,2
ACCf149f84bf4,40,2
ACC1c28f5e9a0,41,5
ACCf48236440d,41,5
ACC908d90b065,41,5
ACCd2972fe1cd,41,5
ACC7572fdb9c7,9,32
ACC002a6f6307,43,2
ACC8345eafd5e,43,2
ACC05e13299b2,9,32
ACC8b61aa3317,9,32
ACCad376b8e11,9,32
ACCfa4e0dc9ed,9,32
ACC89930c9380,44,2
ACCb17f19bb73,44,2
ACC18527a5929,45,4
ACCb8232b9535,45,4
ACC158ecb641f,2,33
ACC9f5e827082,2,33
ACC73dcf8c71b,15,40
ACCd333c8498f,15,40
ACCede9493077,15,40
ACC5277fb9d26,25,25
ACC973a4c31d7,25,25
ACCeb3e4e9959,25,25
ACC840bbbe319,46,3
ACCcd42010522,46,3
ACCe51fcb4c0b,46,3
ACC1772d1d5f0,47,3
ACCf6892c1a41,47,3
ACCfd9d383572,47,3
ACC782db88d88,7,6
ACC75c7f9b77a,0,32
ACC8807a1b440,0,32
ACC205b857fae,0,32
ACC75e25d57c4,0,32
ACCea6a1cf40c,0,32
ACC591735b7be,0,32
ACCbf71d3022d,25,25
ACCc2b167950e,25,25
ACCa540873441,22,37
ACC3fe8d2769a,27,39
ACC79e97c413b,27,39
ACC7fced93596,27,39
ACCcc79f8a6ea,27,39
ACC5b419cc025,22,37
ACC64d2494edb,22,37
ACCaef896c251,22,37
ACC9d422fd80c,48,2
ACCae8f2a692f,48,2
ACC9cbdc2827c,14,16
ACC5ca45e1ea6,15,40
ACCdd8ce3b7b7,14,16
ACC11c6d470ae,13,19
ACC99784c2e13,13,19
ACCa0f159213d,13,19
ACC5988e32c24,20,32
ACCf4048dc4b3,10,28
ACCea74123400,49,2
ACCf07ceed4f2,49,2
ACC84cd468b09,9,32
ACC4a6c28d473,45,4
ACCf7f491f7cc,45,4
ACC94629739a4,12,21
ACCc3284f9d10,12,21
ACC03acba7cef,20,32
ACCf2ae1e927d,0,32
ACCd5205827d5,7,6
ACC062fd1312f,11,37
ACC43ed3e649e,51,2
ACC8da6358e6a,51,2
ACC6305b74fa9,25,25
ACC94701f8b75,25,25
ACCee82ded7d8,12,21
ACC1f535cdca2,52,2
ACCf278541376,52,2
ACC3e6e8df50e,53,2
ACCbaa393772c,53,2
ACCfff7a8a976,2,33
ACC27166ce4f8,11,37
ACC93cebe34b0,2,33
ACC49f07ad14b,13,19
ACC4e4bef21e7,1,32
ACC6697dd073e,1,32
ACCd05ff96b7b,1,32
ACC2056d6fc05,14,16
ACC69a4522e85,11,37
ACCeb9b754383,41,5
ACC386e19ed82,25,25
ACC5fee2feaff,25,25
ACC7e0ae6daaa,54,2
ACCaebc5dc572,54,2
ACC808bbb2512,55,3
ACCaa6debbd73,55,3
ACCda7e396899,55,3
ACC61c8ce8903,56,3
ACCc424b598b6,56,3
ACCf51b40acb8,56,3
ACC0199ba6360,22,37
ACC1778ced7f8,22,37
ACC1aa53dd3b3,22,37
ACC2e4e429943,22,37
ACC919c39c3b7,22,37
ACC4f8cb1518c,1,32
ACCd276c90aff,1,32
ACCa19329abba,7,6
ACCc42fb6a9da,27,39
ACC98eaa67f69,27,39
ACC5473da9d17,2,33
ACC4df8fccffb,11,37
ACC783ce57c92,11,37
ACC700a3691f0,4,25
ACC2a93dde6d6,9,32
ACC9bc6543447,9,32
ACC1743d3c03b,57,3
ACC385788b376,57,3
ACC711f7a535b,57,3
ACCd157dfefd7,37,3
ACCebb877ba09,37,3
ACCfac985a0a9,37,3
ACC4752a6b7cc,6,2
ACCb82a39edf4,6,2
ACC2697330fe6,42,3
ACC41d1559c0f,42,3
ACC838dd0a3dd,42,3
ACC0493d6f4cd,50,2
ACC47ab9618db,50,2
ACC58b1c73986,21,2
ACCa92a5cd80e,21,2
ACC36669a6fd1,22,37
ACCaaa264a64e,28,2
ACCf2ec5d27f0,28,2
ACCc79f261468,32,2
ACCd27fcbb2ed,32,2
ACC87fa9071f4,9,32
ACC9bd261e47e,20,32
ACCa2452affaa,36,2
ACCa6bf49a4dd,36,2
ACC70c77e69f1,10,28
ACCac508f1807,12,21
ACC6cbfe15744,0,32
ACCe0a50ca1a0,23,6
ACC40a9d9d5d5,2,33
ACC98ee6b44f6,1,32
ACC3bea906604,20,32
ACC6f6849dfa5,27,39
